fulfillment_id,order_id,fulfillment_date,month,region_id,processing_time,fulfillment_time,delivery_time,delivery_time_days,sla_actual,sla_target,sla_target_days,sla_met,shipping_cost,inventory_level,inventory_turnover
FUL-DISR-000713,ORD-HG-10713,2023-04-19,2023-04,REG-02,2.7,5.3,7.3,7.3,7.3,3.0,3.0,0,902.82,312,3.41
FUL-DISR-000714,ORD-HG-10714,2023-04-19,2023-04,REG-04,2.2,3.5,7.3,7.3,7.3,3.0,3.0,0,1128.87,355,4.61
FUL-DISR-000715,ORD-HG-10715,2023-04-19,2023-04,REG-02,2.9,5.3,5.8,5.8,5.8,3.0,3.0,0,1698.93,384,3.43
FUL-DISR-000716,ORD-HG-10716,2023-04-19,2023-04,REG-03,4.5,4.8,7.8,7.8,7.8,3.0,3.0,0,1237.08,590,4.16
FUL-DISR-000717,ORD-HG-10717,2023-04-19,2023-04,REG-05,4.3,5.5,8.7,8.7,8.7,3.0,3.0,0,1429.43,431,5.36
FUL-DISR-000718,ORD-HG-10718,2023-04-20,2023-04,REG-01,3.9,3.6,8.9,8.9,8.9,3.0,3.0,0,1243.47,650,4.3
FUL-DISR-000719,ORD-HG-10719,2023-04-20,2023-04,REG-02,2.7,4.1,6.1,6.1,6.1,3.0,3.0,0,1810.18,572,3.7
FUL-DISR-000720,ORD-HG-10720,2023-04-20,2023-04,REG-05,4.2,4.2,8.8,8.8,8.8,3.0,3.0,0,799.14,548,3.78
FUL-DISR-000721,ORD-HG-10721,2023-04-20,2023-04,REG-04,2.8,5.3,6.8,6.8,6.8,3.0,3.0,0,601.89,421,3.77
FUL-DISR-000722,ORD-HG-10722,2023-04-20,2023-04,REG-05,2.6,4.1,8.1,8.1,8.1,3.0,3.0,0,1346.34,519,4.59
FUL-DISR-000723,ORD-HG-10723,2023-04-20,2023-04,REG-05,3.6,5.4,6.0,6.0,6.0,3.0,3.0,0,1845.32,779,4.95
FUL-DISR-000724,ORD-HG-10724,2023-04-20,2023-04,REG-03,3.2,3.3,6.3,6.3,6.3,3.0,3.0,0,1184.58,238,3.76
FUL-DISR-000725,ORD-HG-10725,2023-04-20,2023-04,REG-01,4.1,4.6,5.0,5.0,5.0,3.0,3.0,0,1406.2,459,4.04
FUL-DISR-000726,ORD-HG-10726,2023-04-20,2023-04,REG-05,2.4,4.4,6.7,6.7,6.7,3.0,3.0,0,543.84,221,3.37
FUL-DISR-000727,ORD-HG-10727,2023-04-20,2023-04,REG-05,3.3,3.0,9.4,9.4,9.4,3.0,3.0,0,617.66,653,4.1
FUL-DISR-000728,ORD-HG-10728,2023-04-21,2023-04,REG-02,4.5,4.9,4.7,4.7,4.7,3.0,3.0,0,1326.94,253,4.87
FUL-DISR-000729,ORD-HG-10729,2023-04-21,2023-04,REG-05,2.9,3.5,5.2,5.2,5.2,3.0,3.0,0,960.45,273,5.21
FUL-DISR-000730,ORD-HG-10730,2023-04-21,2023-04,REG-05,2.6,3.2,4.6,4.6,4.6,3.0,3.0,0,1780.41,568,3.79
FUL-DISR-000731,ORD-HG-10731,2023-04-21,2023-04,REG-01,4.4,4.8,8.9,8.9,8.9,3.0,3.0,0,1003.96,285,3.47
FUL-DISR-000732,ORD-HG-10732,2023-04-21,2023-04,REG-02,4.1,5.4,5.4,5.4,5.4,3.0,3.0,0,1409.02,521,3.77
FUL-DISR-000733,ORD-HG-10733,2023-04-21,2023-04,REG-03,2.4,4.4,7.4,7.4,7.4,3.0,3.0,0,587.36,540,3.58
FUL-DISR-000734,ORD-HG-10734,2023-04-22,2023-04,REG-03,2.0,3.8,5.7,5.7,5.7,3.0,3.0,0,1588.7,555,4.48
FUL-DISR-000735,ORD-HG-10735,2023-04-22,2023-04,REG-05,2.4,3.8,9.3,9.3,9.3,3.0,3.0,0,1618.28,698,4.92
FUL-DISR-000736,ORD-HG-10736,2023-04-22,2023-04,REG-05,3.4,4.3,5.0,5.0,5.0,3.0,3.0,0,477.04,691,4.02
FUL-DISR-000737,ORD-HG-10737,2023-04-22,2023-04,REG-02,4.1,4.2,8.0,8.0,8.0,3.0,3.0,0,1827.93,364,4.98
FUL-DISR-000738,ORD-HG-10738,2023-04-22,2023-04,REG-05,3.5,3.1,5.1,5.1,5.1,3.0,3.0,0,793.6,342,3.25
FUL-DISR-000739,ORD-HG-10739,2023-04-22,2023-04,REG-03,2.2,5.5,8.1,8.1,8.1,3.0,3.0,0,1673.18,337,4.39
FUL-DISR-000740,ORD-HG-10740,2023-04-22,2023-04,REG-03,3.3,4.0,7.9,7.9,7.9,3.0,3.0,0,1667.9,307,3.52
FUL-DISR-000741,ORD-HG-10741,2023-04-23,2023-04,REG-02,2.8,5.3,6.9,6.9,6.9,3.0,3.0,0,1601.71,307,5.21
FUL-DISR-000742,ORD-HG-10742,2023-04-23,2023-04,REG-01,3.1,4.5,9.5,9.5,9.5,3.0,3.0,0,486.0,793,3.68
FUL-DISR-000743,ORD-HG-10743,2023-04-23,2023-04,REG-04,4.0,3.7,5.3,5.3,5.3,3.0,3.0,0,728.35,712,5.21
FUL-DISR-000744,ORD-HG-10744,2023-04-23,2023-04,REG-05,3.3,4.1,7.7,7.7,7.7,3.0,3.0,0,1601.08,535,4.58
FUL-DISR-000745,ORD-HG-10745,2023-04-23,2023-04,REG-03,3.2,4.4,8.1,8.1,8.1,3.0,3.0,0,1295.98,628,3.13
FUL-DISR-000746,ORD-HG-10746,2023-04-23,2023-04,REG-02,3.8,5.0,9.4,9.4,9.4,3.0,3.0,0,976.76,584,3.11
FUL-DISR-000747,ORD-HG-10747,2023-04-23,2023-04,REG-03,2.2,4.8,9.0,9.0,9.0,3.0,3.0,0,1234.36,379,4.61
FUL-DISR-000748,ORD-HG-10748,2023-04-23,2023-04,REG-04,4.3,3.3,5.2,5.2,5.2,3.0,3.0,0,1653.16,531,4.58
FUL-DISR-000749,ORD-HG-10749,2023-04-23,2023-04,REG-05,2.6,3.2,9.1,9.1,9.1,3.0,3.0,0,780.04,741,4.41
FUL-DISR-000750,ORD-HG-10750,2023-04-24,2023-04,REG-04,3.0,5.3,8.9,8.9,8.9,3.0,3.0,0,1491.0,243,5.49
FUL-DISR-000751,ORD-HG-10751,2023-04-24,2023-04,REG-01,2.1,3.1,5.0,5.0,5.0,3.0,3.0,0,1505.27,404,4.22
FUL-DISR-000752,ORD-HG-10752,2023-04-24,2023-04,REG-01,2.6,5.4,8.0,8.0,8.0,3.0,3.0,0,981.61,602,4.47
FUL-DISR-000753,ORD-HG-10753,2023-04-24,2023-04,REG-01,3.7,3.4,8.4,8.4,8.4,3.0,3.0,0,971.92,660,5.28
FUL-DISR-000754,ORD-HG-10754,2023-04-25,2023-04,REG-01,2.3,3.5,7.4,7.4,7.4,3.0,3.0,0,519.13,791,3.21
FUL-DISR-000755,ORD-HG-10755,2023-04-25,2023-04,REG-01,4.0,3.1,7.2,7.2,7.2,3.0,3.0,0,786.73,597,3.42
FUL-DISR-000756,ORD-HG-10756,2023-04-25,2023-04,REG-02,2.8,4.0,8.7,8.7,8.7,3.0,3.0,0,789.68,571,5.26
FUL-DISR-000757,ORD-HG-10757,2023-04-25,2023-04,REG-01,2.4,3.2,6.5,6.5,6.5,3.0,3.0,0,1340.95,361,3.46
FUL-DISR-000758,ORD-HG-10758,2023-04-25,2023-04,REG-02,2.7,3.6,5.2,5.2,5.2,3.0,3.0,0,1099.13,303,4.8
FUL-DISR-000759,ORD-HG-10759,2023-04-25,2023-04,REG-04,4.1,4.3,5.2,5.2,5.2,3.0,3.0,0,795.26,213,5.45
FUL-DISR-000760,ORD-HG-10760,2023-04-25,2023-04,REG-02,2.4,5.1,7.1,7.1,7.1,3.0,3.0,0,1384.41,639,4.03
FUL-DISR-000761,ORD-HG-10761,2023-04-25,2023-04,REG-01,2.2,4.4,6.4,6.4,6.4,3.0,3.0,0,1098.29,378,4.38
FUL-DISR-000762,ORD-HG-10762,2023-04-26,2023-04,REG-01,2.7,3.0,9.3,9.3,9.3,3.0,3.0,0,1207.43,677,3.42
FUL-DISR-000763,ORD-HG-10763,2023-04-26,2023-04,REG-01,4.4,3.3,5.1,5.1,5.1,3.0,3.0,0,1132.52,415,5.38
FUL-DISR-000764,ORD-HG-10764,2023-04-26,2023-04,REG-05,3.2,5.4,7.0,7.0,7.0,3.0,3.0,0,1028.94,320,4.66
FUL-DISR-000765,ORD-HG-10765,2023-04-26,2023-04,REG-03,2.9,4.5,7.7,7.7,7.7,3.0,3.0,0,1370.08,322,4.39
FUL-DISR-000766,ORD-HG-10766,2023-04-26,2023-04,REG-01,2.0,4.0,9.4,9.4,9.4,3.0,3.0,0,1729.68,762,4.32
FUL-DISR-000767,ORD-HG-10767,2023-04-27,2023-04,REG-03,2.9,5.0,5.2,5.2,5.2,3.0,3.0,0,865.03,629,3.45
FUL-DISR-000768,ORD-HG-10768,2023-04-27,2023-04,REG-04,2.9,4.9,6.3,6.3,6.3,3.0,3.0,0,1803.41,580,4.01
FUL-DISR-000769,ORD-HG-10769,2023-04-27,2023-04,REG-03,2.9,4.6,7.1,7.1,7.1,3.0,3.0,0,1447.27,354,4.52
FUL-DISR-000770,ORD-HG-10770,2023-04-27,2023-04,REG-04,2.8,3.6,7.2,7.2,7.2,3.0,3.0,0,1505.49,597,4.83
FUL-DISR-000771,ORD-HG-10771,2023-04-27,2023-04,REG-05,2.0,5.0,6.4,6.4,6.4,3.0,3.0,0,1518.66,576,3.07
FUL-DISR-000772,ORD-HG-10772,2023-04-28,2023-04,REG-02,2.8,4.2,6.7,6.7,6.7,3.0,3.0,0,980.79,746,3.76
FUL-DISR-000773,ORD-HG-10773,2023-04-28,2023-04,REG-02,2.3,3.8,9.4,9.4,9.4,3.0,3.0,0,545.84,679,4.66
FUL-DISR-000774,ORD-HG-10774,2023-04-28,2023-04,REG-05,4.5,4.9,6.8,6.8,6.8,3.0,3.0,0,1489.35,227,5.35
FUL-DISR-000775,ORD-HG-10775,2023-04-28,2023-04,REG-05,3.5,5.2,7.6,7.6,7.6,3.0,3.0,0,1609.56,768,4.62
FUL-DISR-000776,ORD-HG-10776,2023-04-28,2023-04,REG-02,4.0,5.2,5.2,5.2,5.2,3.0,3.0,0,856.05,765,5.07
FUL-DISR-000777,ORD-HG-10777,2023-04-28,2023-04,REG-04,3.5,3.5,5.6,5.6,5.6,3.0,3.0,0,1399.67,277,4.72
FUL-DISR-000778,ORD-HG-10778,2023-04-28,2023-04,REG-04,3.8,3.6,7.1,7.1,7.1,3.0,3.0,0,619.45,283,5.14
FUL-DISR-000779,ORD-HG-10779,2023-04-28,2023-04,REG-03,2.5,3.6,8.6,8.6,8.6,3.0,3.0,0,673.18,760,5.36
FUL-DISR-000780,ORD-HG-10780,2023-04-28,2023-04,REG-01,2.8,5.4,6.4,6.4,6.4,3.0,3.0,0,1303.44,513,4.01
FUL-DISR-000781,ORD-HG-10781,2023-04-29,2023-04,REG-01,4.4,4.8,4.8,4.8,4.8,3.0,3.0,0,1433.16,476,3.29
FUL-DISR-000782,ORD-HG-10782,2023-04-29,2023-04,REG-02,3.4,4.7,4.7,4.7,4.7,3.0,3.0,0,1675.28,312,5.01
FUL-DISR-000783,ORD-HG-10783,2023-04-29,2023-04,REG-02,3.7,3.2,9.5,9.5,9.5,3.0,3.0,0,594.22,297,3.2
FUL-DISR-000784,ORD-HG-10784,2023-04-29,2023-04,REG-04,3.2,3.5,5.5,5.5,5.5,3.0,3.0,0,1347.66,330,4.22
FUL-DISR-000785,ORD-HG-10785,2023-04-29,2023-04,REG-02,3.7,4.7,5.9,5.9,5.9,3.0,3.0,0,598.38,725,5.42
FUL-DISR-000786,ORD-HG-10786,2023-04-29,2023-04,REG-05,4.3,3.5,8.4,8.4,8.4,3.0,3.0,0,1250.57,526,3.78
FUL-DISR-000787,ORD-HG-10787,2023-04-30,2023-04,REG-04,4.3,3.3,7.5,7.5,7.5,3.0,3.0,0,815.86,588,3.66
FUL-DISR-000788,ORD-HG-10788,2023-04-30,2023-04,REG-02,3.1,3.8,8.3,8.3,8.3,3.0,3.0,0,1256.36,248,5.2
FUL-DISR-000789,ORD-HG-10789,2023-04-30,2023-04,REG-04,3.7,4.5,7.3,7.3,7.3,3.0,3.0,0,1058.94,340,3.1
FUL-DISR-000790,ORD-HG-10790,2023-04-30,2023-04,REG-03,3.9,4.8,6.5,6.5,6.5,3.0,3.0,0,1482.45,496,5.4
FUL-DISR-000791,ORD-HG-10791,2023-04-30,2023-04,REG-05,4.2,4.0,8.5,8.5,8.5,3.0,3.0,0,1332.34,349,4.81
FUL-DISR-000792,ORD-HG-10792,2023-05-01,2023-05,REG-05,4.0,3.5,5.2,5.2,5.2,3.0,3.0,0,692.97,348,3.44
FUL-DISR-000793,ORD-HG-10793,2023-05-01,2023-05,REG-04,3.9,5.3,8.7,8.7,8.7,3.0,3.0,0,698.39,745,5.0
FUL-DISR-000794,ORD-HG-10794,2023-05-01,2023-05,REG-05,2.3,5.1,6.5,6.5,6.5,3.0,3.0,0,943.82,529,3.95
FUL-DISR-000795,ORD-HG-10795,2023-05-01,2023-05,REG-04,4.2,5.2,8.8,8.8,8.8,3.0,3.0,0,1770.43,420,3.44
FUL-DISR-000796,ORD-HG-10796,2023-05-01,2023-05,REG-04,2.1,3.8,8.2,8.2,8.2,3.0,3.0,0,1602.12,360,4.84
FUL-DISR-000797,ORD-HG-10797,2023-05-01,2023-05,REG-03,4.2,4.3,6.0,6.0,6.0,3.0,3.0,0,1189.35,388,4.67
FUL-DISR-000798,ORD-HG-10798,2023-05-01,2023-05,REG-04,2.4,4.7,6.8,6.8,6.8,3.0,3.0,0,1848.13,247,3.25
FUL-DISR-000799,ORD-HG-10799,2023-05-02,2023-05,REG-02,2.3,4.8,6.6,6.6,6.6,3.0,3.0,0,1613.28,458,4.62
FUL-DISR-000800,ORD-HG-10800,2023-05-02,2023-05,REG-01,3.9,4.6,5.9,5.9,5.9,3.0,3.0,0,965.92,330,4.96
FUL-DISR-000801,ORD-HG-10801,2023-05-02,2023-05,REG-04,4.0,4.4,6.7,6.7,6.7,3.0,3.0,0,1412.14,574,3.81
FUL-DISR-000802,ORD-HG-10802,2023-05-02,2023-05,REG-03,4.3,3.5,9.3,9.3,9.3,3.0,3.0,0,1387.19,770,5.4
FUL-DISR-000803,ORD-HG-10803,2023-05-02,2023-05,REG-01,3.3,5.3,6.9,6.9,6.9,3.0,3.0,0,1131.08,374,5.19
FUL-DISR-000804,ORD-HG-10804,2023-05-03,2023-05,REG-01,2.1,4.7,9.1,9.1,9.1,3.0,3.0,0,612.81,759,4.05
FUL-DISR-000805,ORD-HG-10805,2023-05-03,2023-05,REG-02,4.0,3.2,5.8,5.8,5.8,3.0,3.0,0,733.51,343,4.6
FUL-DISR-000806,ORD-HG-10806,2023-05-03,2023-05,REG-05,2.2,4.0,8.5,8.5,8.5,3.0,3.0,0,715.27,735,3.45
FUL-DISR-000807,ORD-HG-10807,2023-05-03,2023-05,REG-02,2.3,4.1,7.8,7.8,7.8,3.0,3.0,0,1650.39,604,5.44
FUL-DISR-000808,ORD-HG-10808,2023-05-03,2023-05,REG-05,2.6,4.4,6.4,6.4,6.4,3.0,3.0,0,912.03,761,3.55
FUL-DISR-000809,ORD-HG-10809,2023-05-04,2023-05,REG-03,3.7,5.1,9.2,9.2,9.2,3.0,3.0,0,1018.85,435,4.57
FUL-DISR-000810,ORD-HG-10810,2023-05-04,2023-05,REG-05,3.1,4.9,7.4,7.4,7.4,3.0,3.0,0,1311.48,613,3.67
FUL-DISR-000811,ORD-HG-10811,2023-05-04,2023-05,REG-03,2.3,5.4,6.7,6.7,6.7,3.0,3.0,0,1481.44,280,3.28
FUL-DISR-000812,ORD-HG-10812,2023-05-04,2023-05,REG-01,4.2,4.7,5.2,5.2,5.2,3.0,3.0,0,1244.78,351,5.39
FUL-DISR-000813,ORD-HG-10813,2023-05-04,2023-05,REG-02,3.0,3.3,7.7,7.7,7.7,3.0,3.0,0,1670.38,687,3.99
FUL-DISR-000814,ORD-HG-10814,2023-05-05,2023-05,REG-01,4.0,5.5,5.8,5.8,5.8,3.0,3.0,0,1136.28,283,3.17
FUL-DISR-000815,ORD-HG-10815,2023-05-05,2023-05,REG-03,2.2,3.3,6.8,6.8,6.8,3.0,3.0,0,1435.98,499,4.0
FUL-DISR-000816,ORD-HG-10816,2023-05-05,2023-05,REG-02,3.2,4.6,7.5,7.5,7.5,3.0,3.0,0,1784.59,669,4.48
FUL-DISR-000817,ORD-HG-10817,2023-05-05,2023-05,REG-02,2.2,5.4,6.0,6.0,6.0,3.0,3.0,0,1362.3,790,3.08
FUL-DISR-000818,ORD-HG-10818,2023-05-05,2023-05,REG-02,2.3,4.4,6.3,6.3,6.3,3.0,3.0,0,890.02,695,5.42
FUL-DISR-000819,ORD-HG-10819,2023-05-05,2023-05,REG-02,3.4,3.6,9.0,9.0,9.0,3.0,3.0,0,743.99,708,4.33
FUL-DISR-000820,ORD-HG-10820,2023-05-05,2023-05,REG-01,3.8,4.0,5.6,5.6,5.6,3.0,3.0,0,1190.15,582,3.32
FUL-DISR-000821,ORD-HG-10821,2023-05-05,2023-05,REG-01,4.0,5.0,4.5,4.5,4.5,3.0,3.0,0,1568.02,204,4.64
FUL-DISR-000822,ORD-HG-10822,2023-05-05,2023-05,REG-01,4.4,3.9,9.1,9.1,9.1,3.0,3.0,0,1413.52,681,5.11
FUL-DISR-000823,ORD-HG-10823,2023-05-05,2023-05,REG-04,4.3,5.0,4.8,4.8,4.8,3.0,3.0,0,462.21,777,4.61
FUL-DISR-000824,ORD-HG-10824,2023-05-05,2023-05,REG-02,4.5,5.1,5.8,5.8,5.8,3.0,3.0,0,1666.53,578,5.25
FUL-DISR-000825,ORD-HG-10825,2023-05-06,2023-05,REG-05,3.3,3.8,6.9,6.9,6.9,3.0,3.0,0,788.15,392,4.29
FUL-DISR-000826,ORD-HG-10826,2023-05-06,2023-05,REG-03,3.0,4.6,4.8,4.8,4.8,3.0,3.0,0,1368.15,700,3.11
FUL-DISR-000827,ORD-HG-10827,2023-05-06,2023-05,REG-03,3.1,3.5,6.1,6.1,6.1,3.0,3.0,0,1715.32,502,3.26
FUL-DISR-000828,ORD-HG-10828,2023-05-06,2023-05,REG-03,2.9,3.6,6.1,6.1,6.1,3.0,3.0,0,1050.0,618,3.47
FUL-DISR-000829,ORD-HG-10829,2023-05-06,2023-05,REG-01,3.9,3.8,7.6,7.6,7.6,3.0,3.0,0,581.55,522,3.27
FUL-DISR-000830,ORD-HG-10830,2023-05-06,2023-05,REG-02,3.6,4.2,6.4,6.4,6.4,3.0,3.0,0,834.42,397,5.48
FUL-DISR-000831,ORD-HG-10831,2023-05-06,2023-05,REG-04,3.7,5.0,8.4,8.4,8.4,3.0,3.0,0,1664.31,611,4.44
FUL-DISR-000832,ORD-HG-10832,2023-05-06,2023-05,REG-02,4.2,4.4,6.2,6.2,6.2,3.0,3.0,0,1131.43,253,4.97
FUL-DISR-000833,ORD-HG-10833,2023-05-07,2023-05,REG-01,3.2,4.6,5.6,5.6,5.6,3.0,3.0,0,1777.37,759,5.37
FUL-DISR-000834,ORD-HG-10834,2023-05-07,2023-05,REG-02,3.0,3.6,6.9,6.9,6.9,3.0,3.0,0,911.35,607,4.18
FUL-DISR-000835,ORD-HG-10835,2023-05-07,2023-05,REG-01,2.8,4.1,5.0,5.0,5.0,3.0,3.0,0,537.18,670,4.33
FUL-DISR-000836,ORD-HG-10836,2023-05-07,2023-05,REG-02,3.6,3.4,9.3,9.3,9.3,3.0,3.0,0,1749.65,394,5.19
FUL-DISR-000837,ORD-HG-10837,2023-05-07,2023-05,REG-04,3.3,4.2,5.6,5.6,5.6,3.0,3.0,0,1173.79,343,3.08
FUL-DISR-000838,ORD-HG-10838,2023-05-07,2023-05,REG-05,3.3,3.9,8.7,8.7,8.7,3.0,3.0,0,1487.19,407,5.18
FUL-DISR-000839,ORD-HG-10839,2023-05-08,2023-05,REG-02,2.1,5.0,4.9,4.9,4.9,3.0,3.0,0,545.13,474,5.26
FUL-DISR-000840,ORD-HG-10840,2023-05-08,2023-05,REG-05,4.3,4.3,8.1,8.1,8.1,3.0,3.0,0,810.16,730,4.26
FUL-DISR-000841,ORD-HG-10841,2023-05-08,2023-05,REG-05,2.1,4.8,6.2,6.2,6.2,3.0,3.0,0,1518.59,544,4.64
FUL-DISR-000842,ORD-HG-10842,2023-05-08,2023-05,REG-05,3.5,4.6,5.0,5.0,5.0,3.0,3.0,0,1026.75,254,4.5
FUL-DISR-000843,ORD-HG-10843,2023-05-09,2023-05,REG-05,2.7,3.6,6.1,6.1,6.1,3.0,3.0,0,645.17,751,4.52
FUL-DISR-000844,ORD-HG-10844,2023-05-09,2023-05,REG-01,3.7,5.4,6.5,6.5,6.5,3.0,3.0,0,1589.21,487,3.39
FUL-DISR-000845,ORD-HG-10845,2023-05-09,2023-05,REG-04,2.4,4.1,4.8,4.8,4.8,3.0,3.0,0,538.5,796,3.58
FUL-DISR-000846,ORD-HG-10846,2023-05-09,2023-05,REG-04,4.4,3.7,5.7,5.7,5.7,3.0,3.0,0,595.11,593,5.34
FUL-DISR-000847,ORD-HG-10847,2023-05-09,2023-05,REG-01,3.4,3.3,5.4,5.4,5.4,3.0,3.0,0,1014.91,746,3.96
FUL-DISR-000848,ORD-HG-10848,2023-05-09,2023-05,REG-01,2.7,3.5,5.0,5.0,5.0,3.0,3.0,0,1684.39,501,5.1
FUL-DISR-000849,ORD-HG-10849,2023-05-09,2023-05,REG-02,2.4,4.8,4.5,4.5,4.5,3.0,3.0,0,1200.28,699,3.87
FUL-DISR-000850,ORD-HG-10850,2023-05-09,2023-05,REG-01,2.3,5.2,4.9,4.9,4.9,3.0,3.0,0,671.9,367,5.5
FUL-DISR-000851,ORD-HG-10851,2023-05-09,2023-05,REG-05,2.4,4.1,9.2,9.2,9.2,3.0,3.0,0,1646.37,210,4.46
FUL-DISR-000852,ORD-HG-10852,2023-05-09,2023-05,REG-05,2.7,3.5,8.8,8.8,8.8,3.0,3.0,0,826.16,789,4.73
FUL-DISR-000853,ORD-HG-10853,2023-05-09,2023-05,REG-02,2.9,3.0,5.7,5.7,5.7,3.0,3.0,0,646.72,369,4.5
FUL-DISR-000854,ORD-HG-10854,2023-05-09,2023-05,REG-01,4.3,4.6,5.5,5.5,5.5,3.0,3.0,0,1594.03,448,4.06
FUL-DISR-000855,ORD-HG-10855,2023-05-10,2023-05,REG-02,3.6,5.4,8.4,8.4,8.4,3.0,3.0,0,1376.3,378,3.72
FUL-DISR-000856,ORD-HG-10856,2023-05-10,2023-05,REG-05,4.1,5.4,9.2,9.2,9.2,3.0,3.0,0,1834.02,400,4.32
FUL-DISR-000857,ORD-HG-10857,2023-05-10,2023-05,REG-05,3.8,3.2,6.6,6.6,6.6,3.0,3.0,0,1222.76,582,4.63
FUL-DISR-000858,ORD-HG-10858,2023-05-10,2023-05,REG-05,4.4,3.7,5.4,5.4,5.4,3.0,3.0,0,598.41,494,3.18
FUL-DISR-000859,ORD-HG-10859,2023-05-10,2023-05,REG-03,2.4,5.3,5.4,5.4,5.4,3.0,3.0,0,1638.5,205,4.04
FUL-DISR-000860,ORD-HG-10860,2023-05-10,2023-05,REG-01,3.2,5.3,8.5,8.5,8.5,3.0,3.0,0,833.06,467,4.86
FUL-DISR-000861,ORD-HG-10861,2023-05-10,2023-05,REG-02,2.7,3.8,5.5,5.5,5.5,3.0,3.0,0,739.3,566,4.19
FUL-DISR-000862,ORD-HG-10862,2023-05-10,2023-05,REG-05,4.4,5.5,8.6,8.6,8.6,3.0,3.0,0,1369.45,467,4.58
FUL-DISR-000863,ORD-HG-10863,2023-05-11,2023-05,REG-01,4.1,4.9,7.0,7.0,7.0,3.0,3.0,0,1155.0,730,3.25
FUL-DISR-000864,ORD-HG-10864,2023-05-11,2023-05,REG-02,4.2,4.0,5.7,5.7,5.7,3.0,3.0,0,1072.88,357,4.91
FUL-DISR-000865,ORD-HG-10865,2023-05-12,2023-05,REG-04,2.4,5.2,8.2,8.2,8.2,3.0,3.0,0,1329.3,325,5.03
FUL-DISR-000866,ORD-HG-10866,2023-05-12,2023-05,REG-04,3.0,5.4,8.2,8.2,8.2,3.0,3.0,0,1336.79,232,3.22
FUL-DISR-000867,ORD-HG-10867,2023-05-12,2023-05,REG-02,4.2,4.2,7.9,7.9,7.9,3.0,3.0,0,1552.94,238,4.95
FUL-DISR-000868,ORD-HG-10868,2023-05-12,2023-05,REG-05,2.1,3.1,6.0,6.0,6.0,3.0,3.0,0,1633.33,201,3.28
FUL-DISR-000869,ORD-HG-10869,2023-05-12,2023-05,REG-01,2.5,3.2,8.3,8.3,8.3,3.0,3.0,0,1349.51,556,4.66
FUL-DISR-000870,ORD-HG-10870,2023-05-12,2023-05,REG-05,4.2,3.0,8.1,8.1,8.1,3.0,3.0,0,1126.84,474,3.91
FUL-DISR-000871,ORD-HG-10871,2023-05-12,2023-05,REG-04,2.7,5.2,9.1,9.1,9.1,3.0,3.0,0,1663.86,763,3.82
FUL-DISR-000872,ORD-HG-10872,2023-05-13,2023-05,REG-02,4.2,3.1,5.1,5.1,5.1,3.0,3.0,0,1801.23,741,3.69
FUL-DISR-000873,ORD-HG-10873,2023-05-13,2023-05,REG-01,3.5,3.9,6.0,6.0,6.0,3.0,3.0,0,1715.31,399,5.13
FUL-DISR-000874,ORD-HG-10874,2023-05-13,2023-05,REG-05,3.5,4.8,8.3,8.3,8.3,3.0,3.0,0,1675.82,785,3.77
FUL-DISR-000875,ORD-HG-10875,2023-05-13,2023-05,REG-04,3.2,5.2,5.4,5.4,5.4,3.0,3.0,0,497.05,205,4.82
FUL-DISR-000876,ORD-HG-10876,2023-05-13,2023-05,REG-04,3.6,5.3,7.4,7.4,7.4,3.0,3.0,0,1628.92,679,3.45
FUL-DISR-000877,ORD-HG-10877,2023-05-14,2023-05,REG-03,3.9,3.5,8.1,8.1,8.1,3.0,3.0,0,1325.97,548,5.37
FUL-DISR-000878,ORD-HG-10878,2023-05-14,2023-05,REG-03,2.9,5.0,8.1,8.1,8.1,3.0,3.0,0,591.84,374,3.04
FUL-DISR-000879,ORD-HG-10879,2023-05-14,2023-05,REG-05,4.0,5.2,5.0,5.0,5.0,3.0,3.0,0,1428.65,754,4.64
FUL-DISR-000880,ORD-HG-10880,2023-05-14,2023-05,REG-05,3.6,3.9,6.1,6.1,6.1,3.0,3.0,0,810.09,543,4.9
FUL-DISR-000881,ORD-HG-10881,2023-05-14,2023-05,REG-05,3.0,4.2,5.6,5.6,5.6,3.0,3.0,0,594.43,437,4.6
FUL-DISR-000882,ORD-HG-10882,2023-05-14,2023-05,REG-05,3.8,4.1,7.9,7.9,7.9,3.0,3.0,0,989.01,600,3.79
FUL-DISR-000883,ORD-HG-10883,2023-05-14,2023-05,REG-05,3.9,4.6,8.4,8.4,8.4,3.0,3.0,0,1561.05,372,3.26
FUL-DISR-000884,ORD-HG-10884,2023-05-14,2023-05,REG-03,3.9,3.2,9.5,9.5,9.5,3.0,3.0,0,1807.83,402,3.02
FUL-DISR-000885,ORD-HG-10885,2023-05-15,2023-05,REG-02,2.2,4.0,8.5,8.5,8.5,3.0,3.0,0,1338.24,235,4.04
FUL-DISR-000886,ORD-HG-10886,2023-05-15,2023-05,REG-04,3.3,3.7,8.2,8.2,8.2,3.0,3.0,0,549.72,230,3.63
FUL-DISR-000887,ORD-HG-10887,2023-05-15,2023-05,REG-02,2.3,4.0,9.2,9.2,9.2,3.0,3.0,0,1284.93,368,4.77
FUL-DISR-000888,ORD-HG-10888,2023-05-15,2023-05,REG-04,2.9,3.4,6.8,6.8,6.8,3.0,3.0,0,1119.28,780,4.38
