fulfillment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,carrier,region_id,delivery_time_days,sla_target_days,sla_status,shipping_cost,inventory_turnover,defect_rate_pct
FUL-008294,ORD-008294,2023-08-31,2023-09-01,2023-09-04,WH-REG-05,Ecom Express,REG-05,4.6,5,Compliant,3946.18,7.6,0.33
FUL-001151,ORD-001151,2023-09-01,2023-09-02,2023-09-03,WH-REG-04,BlueDart Logistics,REG-04,2.7,5,Compliant,1079.1,7.8,1.8
FUL-002263,ORD-002263,2023-09-01,2023-09-02,2023-09-02,WH-REG-04,Ecom Express,REG-04,1.7,5,Compliant,1590.01,8.7,1.1
FUL-003850,ORD-003850,2023-09-01,2023-09-02,2023-09-03,WH-REG-02,FedEx Supply,REG-02,2.7,5,Compliant,1089.84,11.2,1.66
FUL-006001,ORD-006001,2023-09-01,2023-09-02,2023-09-05,WH-REG-03,Ecom Express,REG-03,4.8,5,Compliant,2372.33,7.3,1.55
FUL-006480,ORD-006480,2023-09-01,2023-09-03,2023-09-06,WH-REG-01,Ecom Express,REG-01,5.8,5,Breached,1432.94,11.0,0.46
FUL-007175,ORD-007175,2023-09-01,2023-09-03,2023-09-07,WH-REG-04,Delhivery Express,REG-04,6.1,3,Breached,3815.17,6.5,1.55
FUL-005136,ORD-005136,2023-09-02,2023-09-04,2023-09-07,WH-REG-02,BlueDart Logistics,REG-02,5.8,5,Breached,968.08,9.3,0.94
FUL-006320,ORD-006320,2023-09-02,2023-09-03,2023-09-04,WH-REG-01,BlueDart Logistics,REG-01,2.0,5,Compliant,3571.81,9.5,0.51
FUL-000598,ORD-000598,2023-09-03,2023-09-05,2023-09-09,WH-REG-03,BlueDart Logistics,REG-03,6.6,5,Breached,4437.29,6.5,0.19
FUL-003980,ORD-003980,2023-09-03,2023-09-04,2023-09-07,WH-REG-03,Delhivery Express,REG-03,4.4,5,Compliant,3269.63,9.3,1.21
FUL-005310,ORD-005310,2023-09-03,2023-09-05,2023-09-09,WH-REG-01,BlueDart Logistics,REG-01,6.1,5,Breached,1293.66,10.9,1.49
FUL-007993,ORD-007993,2023-09-03,2023-09-04,2023-09-07,WH-REG-03,FedEx Supply,REG-03,4.7,5,Compliant,2920.64,6.8,1.67
FUL-008262,ORD-008262,2023-09-03,2023-09-04,2023-09-07,WH-REG-03,FedEx Supply,REG-03,4.4,5,Compliant,1258.14,8.3,1.06
FUL-008354,ORD-008354,2023-09-03,2023-09-04,2023-09-04,WH-REG-01,DHL Freight,REG-01,1.4,3,Compliant,4087.95,6.0,1.12
FUL-008433,ORD-008433,2023-09-03,2023-09-04,2023-09-07,WH-REG-02,DHL Freight,REG-02,4.4,5,Compliant,3750.58,9.7,1.3
FUL-000051,ORD-000051,2023-09-04,2023-09-05,2023-09-07,WH-REG-02,DHL Freight,REG-02,3.8,5,Compliant,4338.48,11.4,0.49
FUL-000644,ORD-000644,2023-09-04,2023-09-05,2023-09-08,WH-REG-03,DHL Freight,REG-03,4.6,3,Breached,3386.39,6.3,0.83
FUL-000851,ORD-000851,2023-09-04,2023-09-06,2023-09-09,WH-REG-02,DHL Freight,REG-02,5.9,5,Breached,3214.98,11.6,1.26
FUL-000865,ORD-000865,2023-09-04,2023-09-09,2023-09-16,WH-REG-01,DHL Freight,REG-01,12.6,5,Breached,2325.97,7.1,0.92
FUL-001637,ORD-001637,2023-09-04,2023-09-05,2023-09-06,WH-REG-03,DHL Freight,REG-03,2.8,5,Compliant,4316.01,9.8,0.54
FUL-001828,ORD-001828,2023-09-04,2023-09-05,2023-09-06,WH-REG-04,DHL Freight,REG-04,2.3,5,Compliant,2722.16,6.8,1.31
FUL-002671,ORD-002671,2023-09-04,2023-09-05,2023-09-05,WH-REG-01,BlueDart Logistics,REG-01,1.7,5,Compliant,1902.41,7.5,1.1
FUL-004840,ORD-004840,2023-09-04,2023-09-05,2023-09-07,WH-REG-04,DHL Freight,REG-04,3.8,5,Compliant,3745.7,7.5,1.65
FUL-005645,ORD-005645,2023-09-04,2023-09-05,2023-09-05,WH-REG-01,Delhivery Express,REG-01,1.9,5,Compliant,2807.95,7.9,1.57
FUL-006702,ORD-006702,2023-09-04,2023-09-05,2023-09-05,WH-REG-04,DHL Freight,REG-04,1.6,5,Compliant,1527.61,11.9,1.58
FUL-006853,ORD-006853,2023-09-04,2023-09-05,2023-09-08,WH-REG-05,Delhivery Express,REG-05,4.7,3,Breached,1915.13,11.1,0.78
FUL-007634,ORD-007634,2023-09-04,2023-09-05,2023-09-07,WH-REG-03,FedEx Supply,REG-03,3.4,3,Breached,2463.42,8.6,0.54
FUL-000255,ORD-000255,2023-09-05,2023-09-07,2023-09-10,WH-REG-01,FedEx Supply,REG-01,5.8,3,Breached,4014.68,10.2,0.08
FUL-000280,ORD-000280,2023-09-05,2023-09-06,2023-09-08,WH-REG-03,Ecom Express,REG-03,3.9,5,Compliant,2613.79,8.7,1.41
FUL-000764,ORD-000764,2023-09-05,2023-09-07,2023-09-11,WH-REG-02,Ecom Express,REG-02,6.3,5,Breached,1777.36,11.6,0.15
FUL-001967,ORD-001967,2023-09-05,2023-09-06,2023-09-08,WH-REG-01,Delhivery Express,REG-01,3.9,5,Compliant,1114.01,6.6,1.32
FUL-003679,ORD-003679,2023-09-05,2023-09-07,2023-09-10,WH-REG-01,FedEx Supply,REG-01,5.1,5,Breached,3525.05,10.4,0.37
FUL-003959,ORD-003959,2023-09-05,2023-09-07,2023-09-11,WH-REG-04,BlueDart Logistics,REG-04,6.0,5,Breached,1533.8,10.7,0.55
FUL-005395,ORD-005395,2023-09-05,2023-09-07,2023-09-10,WH-REG-03,DHL Freight,REG-03,5.9,3,Breached,3914.63,6.6,0.35
FUL-005949,ORD-005949,2023-09-05,2023-09-07,2023-09-11,WH-REG-01,Ecom Express,REG-01,6.7,5,Breached,3447.18,10.7,1.69
FUL-006282,ORD-006282,2023-09-05,2023-09-06,2023-09-09,WH-REG-03,DHL Freight,REG-03,4.4,3,Breached,1140.44,6.0,0.19
FUL-006299,ORD-006299,2023-09-05,2023-09-06,2023-09-08,WH-REG-03,BlueDart Logistics,REG-03,3.9,5,Compliant,2264.52,10.5,1.44
FUL-006561,ORD-006561,2023-09-05,2023-09-06,2023-09-08,WH-REG-04,DHL Freight,REG-04,3.8,5,Compliant,2454.65,8.3,1.72
FUL-008012,ORD-008012,2023-09-05,2023-09-06,2023-09-08,WH-REG-03,Ecom Express,REG-03,3.7,5,Compliant,1482.07,6.1,0.68
FUL-008013,ORD-008013,2023-09-05,2023-09-06,2023-09-06,WH-REG-04,FedEx Supply,REG-04,1.6,5,Compliant,1484.1,7.9,1.2
FUL-008386,ORD-008386,2023-09-05,2023-09-06,2023-09-06,WH-REG-03,DHL Freight,REG-03,1.4,5,Compliant,4251.36,11.4,1.78
FUL-000444,ORD-000444,2023-09-06,2023-09-07,2023-09-09,WH-REG-01,Delhivery Express,REG-01,3.7,5,Compliant,4215.78,7.8,0.15
FUL-001467,ORD-001467,2023-09-06,2023-09-08,2023-09-11,WH-REG-05,Ecom Express,REG-05,5.7,5,Breached,4346.32,8.1,1.09
FUL-002858,ORD-002858,2023-09-06,2023-09-07,2023-09-09,WH-REG-03,Delhivery Express,REG-03,3.8,5,Compliant,2415.13,7.1,0.37
FUL-004351,ORD-004351,2023-09-06,2023-09-07,2023-09-10,WH-REG-03,Ecom Express,REG-03,4.7,5,Compliant,1795.03,8.9,0.78
FUL-004617,ORD-004617,2023-09-06,2023-09-08,2023-09-11,WH-REG-03,BlueDart Logistics,REG-03,5.8,3,Breached,1871.07,9.0,0.58
FUL-000174,ORD-000174,2023-09-07,2023-09-08,2023-09-08,WH-REG-04,BlueDart Logistics,REG-04,1.9,5,Compliant,1312.28,10.8,0.68
FUL-001173,ORD-001173,2023-09-07,2023-09-08,2023-09-10,WH-REG-04,Delhivery Express,REG-04,3.8,5,Compliant,1821.66,11.8,1.22
FUL-003208,ORD-003208,2023-09-07,2023-09-08,2023-09-10,WH-REG-04,Ecom Express,REG-04,3.8,3,Breached,3409.16,9.7,0.66
FUL-004589,ORD-004589,2023-09-07,2023-09-09,2023-09-12,WH-REG-02,Ecom Express,REG-02,5.4,3,Breached,4302.84,8.7,1.75
FUL-000587,ORD-000587,2023-09-08,2023-09-10,2023-09-14,WH-REG-01,BlueDart Logistics,REG-01,6.6,3,Breached,2154.67,6.9,0.91
FUL-002841,ORD-002841,2023-09-08,2023-09-10,2023-09-13,WH-REG-03,Ecom Express,REG-03,5.0,3,Breached,2643.96,9.3,1.3
FUL-003822,ORD-003822,2023-09-08,2023-09-09,2023-09-12,WH-REG-01,DHL Freight,REG-01,4.0,5,Compliant,1820.74,5.9,0.21
FUL-001469,ORD-001469,2023-09-09,2023-09-11,2023-09-14,WH-REG-03,Delhivery Express,REG-03,5.2,5,Breached,4480.14,5.9,1.06
FUL-004962,ORD-004962,2023-09-09,2023-09-10,2023-09-13,WH-REG-05,Delhivery Express,REG-05,4.2,5,Compliant,2628.16,11.4,0.68
FUL-005170,ORD-005170,2023-09-09,2023-09-10,2023-09-13,WH-REG-01,Delhivery Express,REG-01,4.6,5,Compliant,3415.39,8.3,1.76
FUL-005502,ORD-005502,2023-09-09,2023-09-10,2023-09-11,WH-REG-03,DHL Freight,REG-03,2.5,5,Compliant,2388.68,7.5,1.52
FUL-006849,ORD-006849,2023-09-09,2023-09-10,2023-09-12,WH-REG-01,Delhivery Express,REG-01,3.6,5,Compliant,2493.15,6.1,0.38
FUL-007405,ORD-007405,2023-09-09,2023-09-11,2023-09-14,WH-REG-05,Delhivery Express,REG-05,5.8,5,Breached,1349.28,9.9,1.22
FUL-000813,ORD-000813,2023-09-10,2023-09-11,2023-09-12,WH-REG-02,Delhivery Express,REG-02,2.8,5,Compliant,2520.65,11.3,1.26
FUL-001994,ORD-001994,2023-09-10,2023-09-11,2023-09-12,WH-REG-01,DHL Freight,REG-01,2.0,3,Compliant,2313.15,8.9,0.47
FUL-001997,ORD-001997,2023-09-10,2023-09-13,2023-09-19,WH-REG-01,FedEx Supply,REG-01,9.7,5,Breached,1765.93,7.0,1.75
FUL-002831,ORD-002831,2023-09-10,2023-09-11,2023-09-13,WH-REG-01,BlueDart Logistics,REG-01,3.4,5,Compliant,3691.44,9.5,1.3
FUL-003449,ORD-003449,2023-09-10,2023-09-11,2023-09-12,WH-REG-04,DHL Freight,REG-04,2.0,5,Compliant,1279.47,7.8,1.77
FUL-003836,ORD-003836,2023-09-10,2023-09-11,2023-09-11,WH-REG-05,DHL Freight,REG-05,1.2,5,Compliant,1127.99,8.9,0.47
FUL-005073,ORD-005073,2023-09-10,2023-09-11,2023-09-14,WH-REG-02,DHL Freight,REG-02,4.3,5,Compliant,2416.25,9.4,0.61
FUL-005210,ORD-005210,2023-09-10,2023-09-12,2023-09-15,WH-REG-05,FedEx Supply,REG-05,5.0,5,Compliant,3191.77,9.9,1.51
FUL-005922,ORD-005922,2023-09-10,2023-09-11,2023-09-13,WH-REG-01,Delhivery Express,REG-01,3.6,3,Breached,2583.12,12.0,0.04
FUL-007990,ORD-007990,2023-09-10,2023-09-11,2023-09-12,WH-REG-04,FedEx Supply,REG-04,2.4,5,Compliant,3477.91,6.5,0.02
FUL-002676,ORD-002676,2023-09-11,2023-09-12,2023-09-13,WH-REG-02,Ecom Express,REG-02,2.7,5,Compliant,3409.77,11.1,0.33
FUL-003330,ORD-003330,2023-09-11,2023-09-13,2023-09-17,WH-REG-01,DHL Freight,REG-01,6.2,5,Breached,4322.89,9.4,1.47
FUL-003852,ORD-003852,2023-09-11,2023-09-13,2023-09-16,WH-REG-05,FedEx Supply,REG-05,5.2,5,Breached,3944.34,6.4,0.1
FUL-004185,ORD-004185,2023-09-11,2023-09-12,2023-09-14,WH-REG-02,BlueDart Logistics,REG-02,3.8,5,Compliant,1007.23,7.5,0.59
FUL-005565,ORD-005565,2023-09-11,2023-09-12,2023-09-14,WH-REG-04,BlueDart Logistics,REG-04,3.5,3,Breached,1236.8,8.7,0.94
FUL-006310,ORD-006310,2023-09-11,2023-09-13,2023-09-16,WH-REG-05,FedEx Supply,REG-05,5.0,5,Compliant,932.48,10.1,0.97
FUL-007642,ORD-007642,2023-09-11,2023-09-12,2023-09-14,WH-REG-05,BlueDart Logistics,REG-05,3.0,5,Compliant,4390.74,11.9,1.16
FUL-000349,ORD-000349,2023-09-12,2023-09-13,2023-09-15,WH-REG-05,BlueDart Logistics,REG-05,3.7,3,Breached,2363.94,7.9,0.55
FUL-001977,ORD-001977,2023-09-12,2023-09-14,2023-09-18,WH-REG-04,Delhivery Express,REG-04,6.0,3,Breached,1199.87,6.3,1.0
FUL-002654,ORD-002654,2023-09-12,2023-09-13,2023-09-14,WH-REG-02,DHL Freight,REG-02,2.9,3,Compliant,3462.88,7.3,0.11
FUL-004000,ORD-004000,2023-09-12,2023-09-13,2023-09-15,WH-REG-03,Delhivery Express,REG-03,3.4,3,Breached,2030.12,6.0,1.06
FUL-004675,ORD-004675,2023-09-12,2023-09-13,2023-09-13,WH-REG-01,DHL Freight,REG-01,1.5,5,Compliant,3435.78,9.9,0.27
FUL-007314,ORD-007314,2023-09-12,2023-09-14,2023-09-18,WH-REG-02,FedEx Supply,REG-02,6.3,5,Breached,4049.06,8.2,1.11
FUL-007529,ORD-007529,2023-09-12,2023-09-13,2023-09-14,WH-REG-03,Delhivery Express,REG-03,2.9,3,Compliant,4136.59,6.1,1.31
FUL-007826,ORD-007826,2023-09-12,2023-09-14,2023-09-17,WH-REG-05,DHL Freight,REG-05,5.6,5,Breached,1087.43,9.9,0.54
FUL-008457,ORD-008457,2023-09-12,2023-09-13,2023-09-16,WH-REG-04,BlueDart Logistics,REG-04,4.2,5,Compliant,2270.79,9.7,1.73
FUL-000480,ORD-000480,2023-09-13,2023-09-14,2023-09-16,WH-REG-05,Ecom Express,REG-05,3.3,3,Breached,3087.26,11.8,1.18
FUL-000819,ORD-000819,2023-09-13,2023-09-15,2023-09-18,WH-REG-02,BlueDart Logistics,REG-02,5.1,5,Breached,1661.49,9.0,1.22
FUL-002502,ORD-002502,2023-09-13,2023-09-14,2023-09-16,WH-REG-03,FedEx Supply,REG-03,3.9,5,Compliant,1472.03,8.8,0.31
FUL-003083,ORD-003083,2023-09-13,2023-09-14,2023-09-16,WH-REG-02,DHL Freight,REG-02,3.9,5,Compliant,1824.64,10.7,1.67
FUL-003674,ORD-003674,2023-09-13,2023-09-14,2023-09-16,WH-REG-01,Ecom Express,REG-01,3.4,5,Compliant,1082.15,5.8,1.61
FUL-004354,ORD-004354,2023-09-13,2023-09-14,2023-09-17,WH-REG-01,BlueDart Logistics,REG-01,4.2,5,Compliant,2338.56,8.9,1.28
FUL-005029,ORD-005029,2023-09-13,2023-09-14,2023-09-16,WH-REG-05,Delhivery Express,REG-05,3.0,5,Compliant,3165.44,6.7,0.18
FUL-002159,ORD-002159,2023-09-14,2023-09-15,2023-09-18,WH-REG-01,BlueDart Logistics,REG-01,4.5,5,Compliant,3023.89,11.5,1.31
FUL-002452,ORD-002452,2023-09-14,2023-09-15,2023-09-16,WH-REG-02,BlueDart Logistics,REG-02,2.0,3,Compliant,2977.35,11.7,0.6
FUL-003260,ORD-003260,2023-09-14,2023-09-15,2023-09-18,WH-REG-03,Delhivery Express,REG-03,4.7,5,Compliant,1901.88,8.3,0.3
FUL-004247,ORD-004247,2023-09-14,2023-09-16,2023-09-19,WH-REG-02,DHL Freight,REG-02,5.1,5,Breached,1015.34,7.6,1.01
FUL-006771,ORD-006771,2023-09-14,2023-09-16,2023-09-19,WH-REG-05,DHL Freight,REG-05,5.6,5,Breached,1008.61,9.5,1.56
FUL-007546,ORD-007546,2023-09-14,2023-09-15,2023-09-18,WH-REG-03,Delhivery Express,REG-03,4.1,5,Compliant,1958.68,6.0,0.13
FUL-000911,ORD-000911,2023-09-15,2023-09-19,2023-09-25,WH-REG-01,BlueDart Logistics,REG-01,10.6,5,Breached,1414.68,6.1,0.68
FUL-002832,ORD-002832,2023-09-15,2023-09-16,2023-09-18,WH-REG-05,FedEx Supply,REG-05,3.3,5,Compliant,3479.52,11.5,0.83
FUL-003101,ORD-003101,2023-09-15,2023-09-17,2023-09-20,WH-REG-05,DHL Freight,REG-05,5.0,3,Breached,1846.31,7.5,1.61
FUL-006589,ORD-006589,2023-09-15,2023-09-16,2023-09-17,WH-REG-01,FedEx Supply,REG-01,2.0,5,Compliant,2571.77,8.3,0.52
FUL-006613,ORD-006613,2023-09-15,2023-09-16,2023-09-16,WH-REG-04,Ecom Express,REG-04,1.3,5,Compliant,3106.76,7.1,1.27
FUL-007332,ORD-007332,2023-09-15,2023-09-17,2023-09-20,WH-REG-04,Ecom Express,REG-04,5.1,5,Breached,951.03,6.2,1.27
FUL-000541,ORD-000541,2023-09-16,2023-09-18,2023-09-22,WH-REG-03,Ecom Express,REG-03,6.6,5,Breached,3528.03,12.0,0.69
FUL-001088,ORD-001088,2023-09-16,2023-09-17,2023-09-19,WH-REG-01,Delhivery Express,REG-01,3.9,5,Compliant,2891.46,6.6,0.19
FUL-001605,ORD-001605,2023-09-16,2023-09-17,2023-09-18,WH-REG-02,BlueDart Logistics,REG-02,2.9,5,Compliant,2331.98,8.3,0.41
FUL-001898,ORD-001898,2023-09-16,2023-09-17,2023-09-18,WH-REG-04,BlueDart Logistics,REG-04,2.2,5,Compliant,1827.94,10.4,0.98
FUL-002214,ORD-002214,2023-09-16,2023-09-18,2023-09-21,WH-REG-02,Ecom Express,REG-02,5.1,5,Breached,3657.81,8.4,1.66
FUL-002314,ORD-002314,2023-09-16,2023-09-18,2023-09-22,WH-REG-05,Delhivery Express,REG-05,6.0,5,Breached,3791.13,10.9,0.88
FUL-005560,ORD-005560,2023-09-16,2023-09-17,2023-09-19,WH-REG-01,FedEx Supply,REG-01,3.5,5,Compliant,1907.35,6.8,1.55
FUL-005646,ORD-005646,2023-09-16,2023-09-17,2023-09-20,WH-REG-01,Delhivery Express,REG-01,4.7,5,Compliant,4250.43,10.1,0.97
FUL-006824,ORD-006824,2023-09-16,2023-09-17,2023-09-17,WH-REG-03,DHL Freight,REG-03,1.4,3,Compliant,4383.32,10.0,0.32
FUL-000475,ORD-000475,2023-09-17,2023-09-19,2023-09-22,WH-REG-04,Ecom Express,REG-04,5.3,5,Breached,4077.71,6.1,1.15
FUL-000997,ORD-000997,2023-09-17,2023-09-18,2023-09-18,WH-REG-05,DHL Freight,REG-05,1.7,5,Compliant,880.79,6.8,1.38
FUL-001145,ORD-001145,2023-09-17,2023-09-18,2023-09-21,WH-REG-01,FedEx Supply,REG-01,4.7,5,Compliant,3353.95,6.5,0.22
FUL-002014,ORD-002014,2023-09-17,2023-09-18,2023-09-21,WH-REG-02,BlueDart Logistics,REG-02,4.7,5,Compliant,4227.27,5.7,1.4
FUL-006382,ORD-006382,2023-09-17,2023-09-18,2023-09-20,WH-REG-02,DHL Freight,REG-02,3.8,5,Compliant,2482.45,7.9,0.17
FUL-006428,ORD-006428,2023-09-17,2023-09-18,2023-09-20,WH-REG-04,FedEx Supply,REG-04,3.4,5,Compliant,1537.72,8.7,1.23
FUL-006975,ORD-006975,2023-09-17,2023-09-19,2023-09-23,WH-REG-02,FedEx Supply,REG-02,6.2,5,Breached,3419.41,7.3,0.11
FUL-000294,ORD-000294,2023-09-18,2023-09-19,2023-09-21,WH-REG-05,FedEx Supply,REG-05,3.8,5,Compliant,3110.77,12.0,1.26
FUL-001365,ORD-001365,2023-09-18,2023-09-19,2023-09-22,WH-REG-05,BlueDart Logistics,REG-05,4.4,5,Compliant,3501.49,5.7,1.66
FUL-001719,ORD-001719,2023-09-18,2023-09-19,2023-09-22,WH-REG-05,FedEx Supply,REG-05,4.5,5,Compliant,1073.08,11.0,0.68
FUL-003199,ORD-003199,2023-09-18,2023-09-19,2023-09-21,WH-REG-01,Delhivery Express,REG-01,3.4,3,Breached,2331.21,10.2,1.48
FUL-003900,ORD-003900,2023-09-18,2023-09-20,2023-09-23,WH-REG-01,FedEx Supply,REG-01,5.3,5,Breached,1204.05,5.7,1.53
FUL-004526,ORD-004526,2023-09-18,2023-09-20,2023-09-23,WH-REG-04,DHL Freight,REG-04,5.7,5,Breached,852.84,7.3,1.71
FUL-007018,ORD-007018,2023-09-18,2023-09-20,2023-09-24,WH-REG-02,DHL Freight,REG-02,6.4,5,Breached,3128.76,9.7,0.76
FUL-007144,ORD-007144,2023-09-18,2023-09-20,2023-09-23,WH-REG-02,DHL Freight,REG-02,5.3,5,Breached,1922.04,5.8,0.1
FUL-007858,ORD-007858,2023-09-18,2023-09-19,2023-09-22,WH-REG-02,Ecom Express,REG-02,4.9,5,Compliant,2564.94,9.2,0.28
FUL-008485,ORD-008485,2023-09-18,2023-09-19,2023-09-22,WH-REG-01,DHL Freight,REG-01,4.0,5,Compliant,3660.11,7.8,0.95
FUL-000596,ORD-000596,2023-09-19,2023-09-21,2023-09-24,WH-REG-03,FedEx Supply,REG-03,5.9,5,Breached,4276.05,11.9,0.46
FUL-000939,ORD-000939,2023-09-19,2023-09-20,2023-09-20,WH-REG-03,Ecom Express,REG-03,1.7,3,Compliant,1129.98,7.0,0.09
FUL-001553,ORD-001553,2023-09-19,2023-09-21,2023-09-24,WH-REG-02,FedEx Supply,REG-02,5.8,5,Breached,998.87,7.0,1.59
FUL-006260,ORD-006260,2023-09-19,2023-09-21,2023-09-25,WH-REG-05,Delhivery Express,REG-05,6.6,5,Breached,1974.42,7.3,1.07
FUL-000266,ORD-000266,2023-09-20,2023-09-21,2023-09-22,WH-REG-03,DHL Freight,REG-03,2.8,5,Compliant,2418.12,9.1,0.72
FUL-002018,ORD-002018,2023-09-20,2023-09-21,2023-09-22,WH-REG-02,FedEx Supply,REG-02,2.4,5,Compliant,4142.9,8.8,1.69
FUL-002455,ORD-002455,2023-09-20,2023-09-21,2023-09-23,WH-REG-01,Delhivery Express,REG-01,3.3,5,Compliant,3349.66,7.1,1.67
FUL-006714,ORD-006714,2023-09-20,2023-09-22,2023-09-26,WH-REG-04,BlueDart Logistics,REG-04,6.6,5,Breached,1349.77,10.6,0.75
FUL-008487,ORD-008487,2023-09-20,2023-09-21,2023-09-23,WH-REG-02,DHL Freight,REG-02,3.2,5,Compliant,4315.16,10.1,0.53
FUL-000076,ORD-000076,2023-09-21,2023-09-22,2023-09-24,WH-REG-03,BlueDart Logistics,REG-03,3.1,5,Compliant,3493.54,7.9,1.03
FUL-000806,ORD-000806,2023-09-21,2023-09-22,2023-09-25,WH-REG-01,FedEx Supply,REG-01,4.1,5,Compliant,4030.69,6.4,0.32
FUL-001890,ORD-001890,2023-09-21,2023-09-23,2023-09-26,WH-REG-01,DHL Freight,REG-01,5.5,5,Breached,1749.62,5.7,1.12
FUL-002206,ORD-002206,2023-09-21,2023-09-23,2023-09-26,WH-REG-04,Ecom Express,REG-04,5.7,5,Breached,3338.78,10.5,0.5
FUL-002316,ORD-002316,2023-09-21,2023-09-22,2023-09-24,WH-REG-05,BlueDart Logistics,REG-05,3.9,3,Breached,2134.66,11.6,0.35
FUL-002960,ORD-002960,2023-09-21,2023-09-22,2023-09-22,WH-REG-02,Delhivery Express,REG-02,1.8,3,Compliant,1912.18,5.9,0.28
FUL-003323,ORD-003323,2023-09-21,2023-09-22,2023-09-22,WH-REG-03,FedEx Supply,REG-03,1.9,5,Compliant,3742.38,9.6,1.04
FUL-003590,ORD-003590,2023-09-21,2023-09-23,2023-09-26,WH-REG-01,DHL Freight,REG-01,5.4,5,Breached,2382.37,8.7,1.04
FUL-004363,ORD-004363,2023-09-21,2023-09-22,2023-09-23,WH-REG-04,DHL Freight,REG-04,2.3,5,Compliant,2203.65,6.1,0.18
FUL-006431,ORD-006431,2023-09-21,2023-09-22,2023-09-25,WH-REG-03,Delhivery Express,REG-03,4.7,3,Breached,2413.65,11.6,0.97
FUL-001337,ORD-001337,2023-09-22,2023-09-23,2023-09-24,WH-REG-04,DHL Freight,REG-04,2.3,5,Compliant,1216.49,9.9,0.41
FUL-002089,ORD-002089,2023-09-22,2023-09-24,2023-09-28,WH-REG-05,DHL Freight,REG-05,6.1,5,Breached,2489.9,8.5,0.56
FUL-003563,ORD-003563,2023-09-22,2023-09-23,2023-09-23,WH-REG-04,DHL Freight,REG-04,1.4,5,Compliant,4483.81,8.2,0.25
FUL-003874,ORD-003874,2023-09-22,2023-09-24,2023-09-27,WH-REG-04,Ecom Express,REG-04,5.5,5,Breached,954.21,6.5,0.36
FUL-004520,ORD-004520,2023-09-22,2023-09-24,2023-09-28,WH-REG-02,Ecom Express,REG-02,6.8,3,Breached,1333.06,11.5,0.35
FUL-004680,ORD-004680,2023-09-22,2023-09-23,2023-09-25,WH-REG-05,FedEx Supply,REG-05,3.1,5,Compliant,1743.68,7.3,0.86
FUL-006939,ORD-006939,2023-09-22,2023-09-23,2023-09-24,WH-REG-03,FedEx Supply,REG-03,2.6,5,Compliant,1416.55,6.4,0.67
FUL-007805,ORD-007805,2023-09-22,2023-09-23,2023-09-26,WH-REG-04,Delhivery Express,REG-04,4.0,5,Compliant,1518.97,8.6,1.13
FUL-008391,ORD-008391,2023-09-22,2023-09-23,2023-09-23,WH-REG-04,FedEx Supply,REG-04,1.6,3,Compliant,3310.43,9.5,0.69
FUL-000439,ORD-000439,2023-09-23,2023-09-24,2023-09-27,WH-REG-01,DHL Freight,REG-01,4.0,5,Compliant,1328.72,7.4,0.91
FUL-003717,ORD-003717,2023-09-23,2023-09-24,2023-09-27,WH-REG-04,Delhivery Express,REG-04,4.1,5,Compliant,3638.69,11.4,1.33
FUL-003838,ORD-003838,2023-09-23,2023-09-24,2023-09-26,WH-REG-03,DHL Freight,REG-03,3.6,3,Breached,1833.73,10.0,0.02
FUL-005187,ORD-005187,2023-09-23,2023-09-25,2023-09-28,WH-REG-04,BlueDart Logistics,REG-04,5.3,5,Breached,4165.05,9.0,1.32
FUL-005591,ORD-005591,2023-09-23,2023-09-24,2023-09-24,WH-REG-03,DHL Freight,REG-03,1.4,5,Compliant,1127.98,6.1,0.66
FUL-008257,ORD-008257,2023-09-23,2023-09-24,2023-09-27,WH-REG-02,FedEx Supply,REG-02,4.8,5,Compliant,4487.18,7.3,1.73
FUL-002744,ORD-002744,2023-09-24,2023-09-25,2023-09-25,WH-REG-01,BlueDart Logistics,REG-01,1.5,5,Compliant,3358.17,6.1,0.45
FUL-002777,ORD-002777,2023-09-24,2023-09-25,2023-09-25,WH-REG-05,Delhivery Express,REG-05,1.9,5,Compliant,2373.76,6.7,1.05
FUL-004001,ORD-004001,2023-09-24,2023-09-25,2023-09-27,WH-REG-04,Delhivery Express,REG-04,3.7,5,Compliant,1974.83,9.9,1.23
FUL-005224,ORD-005224,2023-09-24,2023-09-26,2023-09-30,WH-REG-01,BlueDart Logistics,REG-01,6.1,5,Breached,2959.72,8.6,0.38
FUL-005357,ORD-005357,2023-09-24,2023-09-26,2023-09-30,WH-REG-03,FedEx Supply,REG-03,6.6,5,Breached,1519.05,6.5,1.62
FUL-006899,ORD-006899,2023-09-24,2023-09-25,2023-09-26,WH-REG-02,FedEx Supply,REG-02,2.3,3,Compliant,3206.49,6.5,1.4
FUL-000114,ORD-000114,2023-09-25,2023-09-27,2023-09-30,WH-REG-01,DHL Freight,REG-01,5.4,5,Breached,1900.76,10.4,0.46
FUL-000134,ORD-000134,2023-09-25,2023-09-26,2023-09-27,WH-REG-05,BlueDart Logistics,REG-05,2.8,5,Compliant,3500.15,8.0,0.73
FUL-000920,ORD-000920,2023-09-25,2023-09-26,2023-09-28,WH-REG-03,FedEx Supply,REG-03,3.1,5,Compliant,2175.89,9.0,0.64
