customer_id,customer_name,customer_segment,region,acquisition_date,purchase_frequency,average_order_value,lifetime_value,retention_status
CUST-00825,Nexus Dynamic 825,Mid-Market,REG-02,2024-01-03,14.6,5533.48,113805.41,Active
CUST-00826,Synergy Systems 826,Mid-Market,REG-04,2025-05-28,24.5,5085.62,429334.71,Active
CUST-00827,Apex Global 827,Government,REG-02,2025-03-19,26.5,4040.76,301856.21,Churned
CUST-00828,Starlight Media 828,Government,REG-03,2024-06-27,3.9,2985.99,21200.56,Active
CUST-00829,Starlight Media 829,Startup,REG-02,2025-03-17,14.3,2671.59,75341.5,Active
CUST-00830,Starlight Media 830,SMB,REG-01,2023-04-24,8.9,2128.74,24516.05,Active
CUST-00831,Quantum Labs 831,Enterprise,REG-05,2024-12-27,47.8,2953.26,278144.43,Active
CUST-00832,Omni Digital 832,Startup,REG-02,2025-02-10,15.4,1289.03,39925.19,Active
CUST-00833,Quantum Labs 833,SMB,REG-01,2023-03-06,8.7,2083.44,42656.38,Active
CUST-00834,Apex Global 834,Startup,REG-05,2025-07-10,7.3,2673.33,59322.22,Active
CUST-00835,Apex Global 835,Mid-Market,REG-04,2023-03-31,6.9,7285.62,93667.39,Active
CUST-00836,TechCorp 836,Mid-Market,REG-03,2023-04-25,29.1,4474.3,418272.29,Active
CUST-00837,TechCorp 837,SMB,REG-04,2025-09-19,14.3,3761.03,123161.44,Active
CUST-00838,Horizon Inc 838,SMB,REG-02,2023-03-06,2.4,3306.96,24765.53,Active
CUST-00839,Starlight Media 839,Government,REG-05,2023-12-18,20.7,4880.83,234209.19,Active
CUST-00840,Nexus Dynamic 840,Startup,REG-04,2024-04-13,7.5,961.84,21753.22,Active
CUST-00841,Quantum Labs 841,Mid-Market,REG-04,2024-01-16,38.9,6388.25,325248.97,Active
CUST-00842,Synergy Systems 842,Mid-Market,REG-05,2025-08-04,9.8,4747.22,75331.75,Active
CUST-00843,Synergy Systems 843,Mid-Market,REG-02,2023-04-30,5.5,3216.38,26373.96,Active
CUST-00844,Starlight Media 844,Mid-Market,REG-05,2024-12-25,5.2,3218.61,33320.37,Active
CUST-00845,Quantum Labs 845,Mid-Market,REG-05,2023-11-05,8.4,1174.48,32965.6,Active
CUST-00846,Nexus Dynamic 846,SMB,REG-02,2023-01-05,19.5,2411.51,111308.78,Active
CUST-00847,Innovate X 847,Government,REG-03,2025-09-19,28.5,5898.62,423567.18,Churned
CUST-00848,Apex Global 848,Government,REG-03,2024-12-06,6.0,3264.65,25311.21,Active
CUST-00849,Innovate X 849,SMB,REG-01,2024-02-16,13.1,1271.28,33674.0,Active
CUST-00850,Starlight Media 850,Mid-Market,REG-05,2024-06-23,12.0,7549.66,166626.96,Churned
CUST-00851,TechCorp 851,Government,REG-01,2025-09-26,16.8,1770.86,57443.44,Active
CUST-00852,Horizon Inc 852,SMB,REG-04,2023-06-01,14.9,1996.74,62122.73,Churned
CUST-00853,Omni Digital 853,SMB,REG-03,2025-09-27,10.0,2463.62,41785.43,Active
CUST-00854,Synergy Systems 854,Government,REG-03,2023-06-17,24.8,5844.39,315219.45,Active
CUST-00855,Horizon Inc 855,Startup,REG-05,2023-03-30,4.6,1561.31,24945.18,Active
CUST-00856,Synergy Systems 856,Enterprise,REG-05,2025-02-13,26.3,1569.5,110181.06,Active
CUST-00857,Nexus Dynamic 857,Startup,REG-04,2024-12-28,12.2,3702.05,74896.79,Active
CUST-00858,Quantum Labs 858,Startup,REG-04,2023-02-13,16.8,1556.98,66595.84,Active
CUST-00859,Quantum Labs 859,Mid-Market,REG-01,2025-03-21,4.1,2838.74,39558.78,Active
CUST-00860,Nexus Dynamic 860,Enterprise,REG-03,2024-03-03,15.7,11021.33,464253.87,Churned
CUST-00861,Quantum Labs 861,Government,REG-01,2024-09-05,23.1,3800.6,219556.78,Active
CUST-00862,Synergy Systems 862,Enterprise,REG-03,2024-06-08,45.6,1684.22,138005.42,Active
CUST-00863,Horizon Inc 863,SMB,REG-04,2025-06-18,14.5,1750.85,33552.98,Active
CUST-00864,Synergy Systems 864,Enterprise,REG-03,2023-10-26,34.6,11331.33,933854.51,Active
CUST-00865,Nexus Dynamic 865,Enterprise,REG-05,2025-02-09,15.0,4887.37,141290.25,Active
CUST-00866,Nexus Dynamic 866,SMB,REG-03,2023-04-09,11.6,1730.7,30727.51,Churned
CUST-00867,Vanguard Solutions 867,SMB,REG-04,2024-02-26,8.1,3687.76,42881.44,Active
CUST-00868,Apex Global 868,Mid-Market,REG-05,2024-09-20,28.8,7667.47,694700.85,Active
CUST-00869,Nexus Dynamic 869,Government,REG-04,2025-07-27,5.1,5048.93,85587.42,Active
CUST-00870,Synergy Systems 870,SMB,REG-02,2025-04-16,10.0,3956.54,95082.72,Active
CUST-00871,Vanguard Solutions 871,SMB,REG-01,2025-02-01,16.7,1278.25,67683.69,Churned
CUST-00872,Apex Global 872,SMB,REG-02,2023-08-03,4.3,775.12,9295.39,Active
CUST-00873,Innovate X 873,Enterprise,REG-04,2025-02-14,29.3,3561.69,133100.0,Active
CUST-00874,Apex Global 874,Enterprise,REG-04,2023-05-02,55.1,1954.46,203943.16,Churned
CUST-00875,Synergy Systems 875,Enterprise,REG-05,2023-07-30,37.7,3600.26,372222.9,Churned
CUST-00876,Starlight Media 876,SMB,REG-05,2023-12-23,8.3,3492.98,86854.74,Active
CUST-00877,Nexus Dynamic 877,Startup,REG-01,2023-04-12,16.8,3171.35,128738.83,Active
CUST-00878,Quantum Labs 878,Mid-Market,REG-05,2023-01-05,39.0,1690.8,111588.03,Active
CUST-00879,Omni Digital 879,SMB,REG-05,2023-07-09,9.9,3852.12,61625.91,Active
CUST-00880,Apex Global 880,Government,REG-02,2024-06-10,9.1,1342.44,42324.37,Churned
CUST-00881,Horizon Inc 881,Startup,REG-02,2024-05-22,15.7,2966.56,115571.37,Churned
CUST-00882,Quantum Labs 882,Government,REG-01,2024-01-30,10.7,3902.04,80063.97,Active
CUST-00883,Quantum Labs 883,Mid-Market,REG-05,2024-02-22,14.5,6987.56,165577.08,Churned
CUST-00884,Apex Global 884,SMB,REG-02,2023-01-14,20.0,2220.77,64042.36,Active
CUST-00885,Synergy Systems 885,Enterprise,REG-02,2024-02-09,27.6,7700.85,304779.02,Active
CUST-00886,Vanguard Solutions 886,Enterprise,REG-03,2025-09-25,16.8,3602.77,190130.06,Active
CUST-00887,Omni Digital 887,Government,REG-04,2023-10-13,23.7,4771.35,290097.41,Active
CUST-00888,Quantum Labs 888,SMB,REG-04,2024-11-13,12.9,1915.55,57190.83,Active
CUST-00889,TechCorp 889,Enterprise,REG-01,2023-09-14,32.4,3923.63,428098.92,Churned
CUST-00890,Nexus Dynamic 890,Enterprise,REG-04,2024-11-25,7.4,3380.5,64804.25,Active
CUST-00891,Quantum Labs 891,Startup,REG-05,2023-04-09,15.7,2813.78,105841.33,Active
CUST-00892,Starlight Media 892,Mid-Market,REG-03,2024-11-08,21.9,4533.56,243010.64,Active
CUST-00893,Quantum Labs 893,Startup,REG-01,2025-09-02,15.8,3967.49,202118.89,Churned
CUST-00894,Nexus Dynamic 894,SMB,REG-04,2024-03-29,10.3,615.01,15711.93,Active
CUST-00895,Quantum Labs 895,Mid-Market,REG-04,2024-03-17,8.8,6010.06,122762.01,Churned
CUST-00896,Nexus Dynamic 896,Startup,REG-05,2024-08-08,10.5,2467.89,40411.48,Churned
CUST-00897,TechCorp 897,Government,REG-05,2025-09-21,13.2,4301.56,168234.24,Active
CUST-00898,Horizon Inc 898,Enterprise,REG-05,2023-02-16,12.9,5347.31,211215.81,Active
CUST-00899,Vanguard Solutions 899,Government,REG-01,2024-03-14,12.3,2626.17,64859.59,Active
CUST-00900,Synergy Systems 900,Mid-Market,REG-03,2024-08-29,7.1,5815.94,132078.77,Churned
CUST-00901,Omni Digital 901,Enterprise,REG-05,2023-11-30,8.0,8406.56,146051.4,Active
CUST-00902,Horizon Inc 902,SMB,REG-01,2024-12-13,10.5,577.83,11697.49,Active
CUST-00903,Horizon Inc 903,Startup,REG-01,2025-04-07,10.8,2918.02,52742.52,Active
CUST-00904,Apex Global 904,Mid-Market,REG-05,2023-11-03,17.1,4051.94,162341.43,Active
CUST-00905,Innovate X 905,Startup,REG-02,2023-10-22,6.8,1540.62,26390.61,Active
CUST-00906,Omni Digital 906,Enterprise,REG-05,2023-04-08,38.0,4370.33,415643.87,Active
CUST-00907,Starlight Media 907,Mid-Market,REG-03,2025-03-25,6.8,6766.17,108614.37,Active
CUST-00908,Synergy Systems 908,SMB,REG-02,2024-02-29,9.2,2687.37,55441.3,Active
CUST-00909,Quantum Labs 909,Enterprise,REG-05,2025-06-02,16.1,6741.64,295214.08,Active
CUST-00910,TechCorp 910,SMB,REG-05,2025-04-08,13.1,3191.92,91889.37,Active
CUST-00911,Omni Digital 911,Startup,REG-02,2024-01-09,10.3,1341.31,40296.99,Active
CUST-00912,Nexus Dynamic 912,Government,REG-03,2025-05-30,25.4,1088.24,46110.75,Active
CUST-00913,Vanguard Solutions 913,Mid-Market,REG-03,2024-12-04,25.6,3841.06,143679.95,Active
CUST-00914,Synergy Systems 914,SMB,REG-04,2024-05-12,12.1,2026.47,65908.59,Churned
CUST-00915,TechCorp 915,SMB,REG-02,2023-01-30,6.7,3312.38,60252.58,Active
CUST-00916,Omni Digital 916,Government,REG-01,2023-02-26,26.2,1190.63,80596.6,Active
CUST-00917,Starlight Media 917,SMB,REG-01,2024-02-11,19.0,3034.82,87835.21,Churned
CUST-00918,Apex Global 918,Enterprise,REG-05,2024-11-11,50.8,11471.58,1947908.23,Active
CUST-00919,Vanguard Solutions 919,Mid-Market,REG-05,2023-05-06,31.8,3193.87,316311.05,Active
CUST-00920,Innovate X 920,Government,REG-02,2023-05-28,5.9,1874.07,20250.46,Active
CUST-00921,Vanguard Solutions 921,Enterprise,REG-04,2024-06-30,26.2,11461.46,578937.65,Active
CUST-00922,Innovate X 922,SMB,REG-02,2024-01-07,10.6,1787.09,36158.58,Active
CUST-00923,Horizon Inc 923,Enterprise,REG-01,2024-12-08,55.5,8551.79,845714.45,Active
CUST-00924,Nexus Dynamic 924,Enterprise,REG-05,2025-06-06,18.8,6145.23,140726.57,Active
CUST-00925,Quantum Labs 925,SMB,REG-01,2025-08-16,16.8,1324.11,37458.19,Active
CUST-00926,Quantum Labs 926,SMB,REG-04,2025-03-19,2.6,3532.56,28411.4,Active
CUST-00927,Nexus Dynamic 927,Government,REG-03,2025-01-04,14.4,5572.37,114819.25,Active
CUST-00928,TechCorp 928,Startup,REG-01,2023-12-27,9.6,3052.31,72076.72,Active
CUST-00929,Nexus Dynamic 929,Enterprise,REG-02,2024-10-07,29.9,8231.54,297088.82,Active
CUST-00930,Synergy Systems 930,SMB,REG-05,2023-03-26,4.0,1373.61,15610.79,Active
CUST-00931,Synergy Systems 931,Startup,REG-04,2025-03-22,18.9,2080.21,126167.44,Churned
CUST-00932,Omni Digital 932,Startup,REG-03,2025-03-29,7.1,795.4,11551.52,Active
CUST-00933,Apex Global 933,Startup,REG-02,2023-01-22,19.1,3730.89,191571.49,Active
CUST-00934,Nexus Dynamic 934,Government,REG-02,2023-09-26,21.9,1635.97,76040.1,Active
CUST-00935,Omni Digital 935,Mid-Market,REG-01,2025-09-08,17.2,7630.7,192922.31,Active
CUST-00936,Nexus Dynamic 936,Government,REG-04,2023-05-02,9.1,1816.51,55804.78,Active
CUST-00937,Nexus Dynamic 937,SMB,REG-04,2024-01-27,4.3,3497.18,38800.58,Active
CUST-00938,Innovate X 938,Mid-Market,REG-04,2023-07-04,18.7,2021.6,70596.7,Active
CUST-00939,Horizon Inc 939,Government,REG-02,2024-01-14,18.7,4147.99,108377.11,Active
CUST-00940,Starlight Media 940,Government,REG-02,2024-12-31,13.4,2972.28,102500.8,Churned
CUST-00941,Innovate X 941,Enterprise,REG-01,2023-12-07,56.3,6444.79,731087.47,Active
CUST-00942,Synergy Systems 942,Enterprise,REG-01,2023-09-17,33.2,5499.85,629643.3,Active
CUST-00943,Quantum Labs 943,Startup,REG-01,2024-08-17,5.2,1094.53,13281.43,Active
CUST-00944,Synergy Systems 944,Mid-Market,REG-01,2023-11-21,29.6,4030.51,214618.37,Active
CUST-00945,Nexus Dynamic 945,Government,REG-03,2025-02-04,12.7,3007.95,125162.53,Active
CUST-00946,Synergy Systems 946,Startup,REG-03,2024-03-22,18.1,1604.4,101275.73,Active
CUST-00947,Synergy Systems 947,Startup,REG-04,2023-02-24,5.4,690.99,6049.35,Active
CUST-00948,Starlight Media 948,Government,REG-04,2023-04-29,29.9,5617.83,217327.13,Active
CUST-00949,Vanguard Solutions 949,Government,REG-04,2024-05-19,6.0,4528.76,41859.97,Active
CUST-00950,Innovate X 950,SMB,REG-02,2025-05-04,5.0,2280.58,20837.89,Active
CUST-00951,Vanguard Solutions 951,Mid-Market,REG-05,2025-09-21,4.1,6367.93,42173.3,Active
CUST-00952,Horizon Inc 952,Government,REG-01,2025-06-27,11.9,2242.48,92253.66,Churned
CUST-00953,Quantum Labs 953,Startup,REG-01,2025-05-07,7.8,601.06,10588.62,Active
CUST-00954,Quantum Labs 954,Government,REG-03,2024-08-31,20.8,2479.49,67089.15,Active
CUST-00955,TechCorp 955,SMB,REG-05,2023-05-13,5.8,670.39,10422.02,Active
CUST-00956,Omni Digital 956,Enterprise,REG-05,2025-09-01,38.5,2471.79,170046.21,Active
CUST-00957,Synergy Systems 957,Enterprise,REG-01,2025-05-22,17.2,5579.28,203971.75,Active
CUST-00958,Innovate X 958,Enterprise,REG-03,2024-05-17,49.3,9226.84,1510171.12,Active
CUST-00959,Omni Digital 959,Mid-Market,REG-03,2024-11-12,7.5,3572.2,44465.96,Active
CUST-00960,Synergy Systems 960,Government,REG-03,2024-07-30,19.2,1223.67,51026.07,Active
CUST-00961,Synergy Systems 961,Government,REG-04,2023-04-06,4.1,2544.16,23637.89,Active
CUST-00962,Quantum Labs 962,Government,REG-05,2024-10-06,20.5,1190.84,55584.28,Churned
CUST-00963,Innovate X 963,SMB,REG-02,2023-05-11,14.3,1551.43,39310.47,Active
CUST-00964,Quantum Labs 964,Enterprise,REG-05,2023-03-20,55.5,6890.85,908108.43,Active
CUST-00965,Quantum Labs 965,Startup,REG-03,2023-12-30,6.6,786.19,12234.92,Churned
CUST-00966,Innovate X 966,Mid-Market,REG-02,2025-05-13,18.1,1583.03,92162.94,Active
CUST-00967,Vanguard Solutions 967,Government,REG-04,2024-09-30,24.8,2542.01,208773.0,Active
CUST-00968,TechCorp 968,Mid-Market,REG-01,2025-02-03,39.4,2815.22,304900.44,Active
CUST-00969,Innovate X 969,Enterprise,REG-04,2023-04-30,6.7,8385.91,126888.14,Active
CUST-00970,Omni Digital 970,Government,REG-03,2024-09-25,25.0,3987.91,278009.5,Active
CUST-00971,Vanguard Solutions 971,SMB,REG-01,2023-05-09,4.4,1167.81,15809.34,Active
CUST-00972,Starlight Media 972,Enterprise,REG-02,2024-05-07,41.0,8322.27,751458.15,Active
CUST-00973,Synergy Systems 973,Mid-Market,REG-01,2023-11-05,31.7,2037.16,140155.01,Churned
CUST-00974,Omni Digital 974,Government,REG-04,2024-04-27,3.5,3109.96,19136.11,Active
CUST-00975,Quantum Labs 975,Enterprise,REG-03,2023-01-09,11.5,10400.11,262299.0,Active
CUST-00976,Innovate X 976,Startup,REG-05,2025-01-18,12.0,1517.71,42275.67,Active
CUST-00977,Apex Global 977,Startup,REG-04,2023-08-26,14.9,2349.08,75974.17,Active
CUST-00978,Omni Digital 978,SMB,REG-04,2025-06-29,10.5,2231.76,78727.55,Active
CUST-00979,Innovate X 979,Enterprise,REG-02,2023-10-22,45.2,6427.02,641326.54,Active
CUST-00980,Omni Digital 980,SMB,REG-05,2025-05-23,17.2,2799.35,72303.38,Active
CUST-00981,Apex Global 981,Government,REG-03,2025-03-26,15.8,5847.44,145297.28,Active
CUST-00982,Quantum Labs 982,Government,REG-02,2023-06-27,8.4,3930.18,47277.94,Active
CUST-00983,Synergy Systems 983,SMB,REG-02,2023-08-03,12.0,3997.41,97147.11,Active
CUST-00984,Starlight Media 984,Mid-Market,REG-05,2023-02-02,33.0,3364.14,162320.66,Active
CUST-00985,Starlight Media 985,Mid-Market,REG-04,2023-09-22,39.8,6494.2,767539.67,Active
CUST-00986,Quantum Labs 986,SMB,REG-02,2025-05-23,14.4,2303.86,90895.05,Active
CUST-00987,Starlight Media 987,Government,REG-01,2025-09-25,5.9,3955.51,69988.24,Active
CUST-00988,Nexus Dynamic 988,Enterprise,REG-05,2023-04-18,15.0,2739.62,68725.63,Active
CUST-00989,Synergy Systems 989,Government,REG-05,2024-05-25,22.8,1271.29,77921.88,Active
CUST-00990,Quantum Labs 990,Enterprise,REG-02,2024-03-25,58.4,9576.8,679616.11,Active
CUST-00991,Vanguard Solutions 991,SMB,REG-03,2024-06-01,5.1,1431.05,20763.52,Active
CUST-00992,Quantum Labs 992,Mid-Market,REG-05,2024-03-07,32.3,1965.96,138830.69,Active
CUST-00993,Apex Global 993,Startup,REG-03,2025-08-24,2.5,1009.55,3086.4,Active
CUST-00994,TechCorp 994,Enterprise,REG-03,2023-11-19,27.7,9609.91,585193.02,Active
CUST-00995,Nexus Dynamic 995,Mid-Market,REG-05,2023-03-01,39.2,7860.33,936041.27,Active
CUST-00996,Horizon Inc 996,Government,REG-04,2025-06-26,21.4,3656.45,148666.79,Active
CUST-00997,Vanguard Solutions 997,Enterprise,REG-03,2025-07-10,34.5,11164.73,1082626.15,Active
CUST-00998,Omni Digital 998,Startup,REG-05,2025-03-18,13.1,2047.5,53485.62,Active
CUST-00999,Synergy Systems 999,Mid-Market,REG-03,2023-03-28,5.3,3341.45,50786.54,Active
CUST-01000,Synergy Systems 1000,Startup,REG-05,2023-10-18,5.8,2290.85,25486.73,Active
CUST-01001,Omni Digital 1001,Enterprise,REG-01,2025-06-30,49.0,7721.29,664023.17,Active
CUST-01002,TechCorp 1002,Startup,REG-01,2025-01-19,3.1,1805.43,14787.26,Active
CUST-01003,Innovate X 1003,Enterprise,REG-04,2023-11-02,36.9,1554.74,113572.6,Active
CUST-01004,Innovate X 1004,Startup,REG-05,2025-05-14,12.7,1726.18,40653.75,Active
CUST-01005,Horizon Inc 1005,Mid-Market,REG-04,2024-06-16,30.6,1736.59,126888.95,Active
CUST-01006,Synergy Systems 1006,Government,REG-01,2023-05-31,22.2,5099.3,157181.96,Churned
CUST-01007,Omni Digital 1007,Government,REG-02,2024-04-01,5.1,4303.32,46666.5,Active
CUST-01008,Omni Digital 1008,SMB,REG-05,2024-05-25,13.5,3987.79,149917.0,Active
CUST-01009,Starlight Media 1009,Mid-Market,REG-02,2024-06-01,8.6,5978.05,76992.73,Active
CUST-01010,Apex Global 1010,Enterprise,REG-02,2024-04-11,31.6,9338.21,994845.98,Active
CUST-01011,Horizon Inc 1011,Startup,REG-04,2023-04-23,4.2,2501.18,13579.22,Active
CUST-01012,Omni Digital 1012,SMB,REG-03,2023-11-07,7.3,597.92,6672.06,Active
CUST-01013,Starlight Media 1013,Enterprise,REG-03,2025-06-29,21.3,3422.31,211484.93,Churned
CUST-01014,Horizon Inc 1014,SMB,REG-01,2025-06-10,2.8,2184.12,11694.83,Active
CUST-01015,Quantum Labs 1015,Government,REG-04,2025-05-04,22.4,3929.98,259912.09,Active
CUST-01016,Omni Digital 1016,Government,REG-04,2023-06-02,26.4,2457.39,197192.18,Active
CUST-01017,Nexus Dynamic 1017,Government,REG-02,2025-07-10,13.7,3590.22,167408.67,Active
CUST-01018,Apex Global 1018,Enterprise,REG-02,2024-12-25,7.3,8116.15,176242.87,Active
CUST-01019,Starlight Media 1019,Startup,REG-01,2023-07-17,19.2,2396.42,135388.83,Active
CUST-01020,TechCorp 1020,Mid-Market,REG-04,2024-05-29,36.3,1841.98,224209.16,Active
CUST-01021,Starlight Media 1021,SMB,REG-02,2023-09-09,16.9,3436.21,147094.58,Churned
CUST-01022,Synergy Systems 1022,Startup,REG-03,2024-02-16,12.6,2220.16,93652.87,Active
CUST-01023,Starlight Media 1023,Government,REG-01,2025-05-30,17.3,2755.56,67185.76,Active
CUST-01024,Synergy Systems 1024,Mid-Market,REG-03,2023-05-28,10.6,6378.13,105111.99,Active
CUST-01025,Horizon Inc 1025,Enterprise,REG-05,2025-09-11,23.6,1785.3,56228.87,Active
CUST-01026,Vanguard Solutions 1026,Mid-Market,REG-04,2025-07-03,15.7,3628.59,176820.25,Churned
CUST-01027,Nexus Dynamic 1027,Mid-Market,REG-05,2024-08-23,12.5,4560.35,134539.95,Active
CUST-01028,TechCorp 1028,Enterprise,REG-03,2024-04-20,35.9,2187.31,99450.0,Active
CUST-01029,Synergy Systems 1029,SMB,REG-05,2025-09-13,12.6,855.28,31843.02,Active
CUST-01030,Synergy Systems 1030,SMB,REG-05,2024-02-21,10.0,3461.97,81390.72,Active
CUST-01031,Quantum Labs 1031,SMB,REG-05,2023-06-22,16.1,2381.37,83375.46,Active
CUST-01032,TechCorp 1032,Enterprise,REG-01,2025-04-12,31.1,10208.4,592189.42,Active
CUST-01033,Vanguard Solutions 1033,Enterprise,REG-04,2023-10-07,38.3,10314.62,819473.07,Active
CUST-01034,Omni Digital 1034,Startup,REG-05,2023-10-16,2.8,3087.14,21567.52,Active
CUST-01035,Horizon Inc 1035,Enterprise,REG-02,2025-01-12,36.0,4434.31,350161.89,Active
CUST-01036,Horizon Inc 1036,SMB,REG-03,2025-09-30,15.5,2084.51,57047.5,Active
CUST-01037,TechCorp 1037,Mid-Market,REG-04,2025-09-09,25.6,1111.12,79396.01,Active
CUST-01038,Quantum Labs 1038,Startup,REG-04,2023-01-05,18.2,2854.47,111709.7,Active
CUST-01039,Quantum Labs 1039,Government,REG-05,2023-03-25,24.3,4157.76,139254.89,Churned
CUST-01040,TechCorp 1040,Enterprise,REG-03,2025-09-22,49.9,10188.4,1028658.85,Active
CUST-01041,Nexus Dynamic 1041,Enterprise,REG-04,2024-01-15,56.6,6168.07,596807.48,Churned
CUST-01042,Quantum Labs 1042,SMB,REG-02,2023-04-03,16.7,2688.33,137350.01,Active
CUST-01043,Omni Digital 1043,SMB,REG-01,2023-10-15,10.9,2964.17,83806.26,Churned
CUST-01044,Innovate X 1044,Enterprise,REG-03,2024-08-05,33.0,3290.01,178671.11,Active
CUST-01045,Vanguard Solutions 1045,Startup,REG-02,2023-03-08,12.6,3110.91,58525.39,Active
CUST-01046,Innovate X 1046,Startup,REG-03,2023-07-16,17.3,580.91,34476.29,Active
CUST-01047,TechCorp 1047,SMB,REG-05,2025-06-23,10.2,3782.62,103178.79,Active
CUST-01048,Horizon Inc 1048,SMB,REG-04,2025-05-14,19.9,1459.12,80268.44,Active
CUST-01049,Horizon Inc 1049,Startup,REG-01,2025-06-24,15.0,664.38,33009.39,Active
CUST-01050,Vanguard Solutions 1050,Enterprise,REG-04,2023-07-19,24.1,10741.03,791499.08,Active
CUST-01051,Apex Global 1051,Government,REG-01,2025-07-28,9.7,1613.53,29969.83,Active
CUST-01052,Nexus Dynamic 1052,Enterprise,REG-04,2024-03-18,49.6,7721.57,1011278.38,Active
CUST-01053,Vanguard Solutions 1053,Mid-Market,REG-01,2024-04-29,12.6,3385.61,56531.1,Active
CUST-01054,TechCorp 1054,Enterprise,REG-05,2024-09-26,29.7,2504.54,165643.82,Churned
CUST-01055,Quantum Labs 1055,Enterprise,REG-04,2023-11-17,54.1,8780.32,1425086.95,Churned
CUST-01056,Nexus Dynamic 1056,Enterprise,REG-03,2024-09-17,39.8,2190.8,240515.34,Active
CUST-01057,Innovate X 1057,Government,REG-04,2023-04-09,19.7,2908.32,182683.92,Active
CUST-01058,TechCorp 1058,Enterprise,REG-04,2024-01-29,31.1,5995.11,489702.6,Churned
CUST-01059,Innovate X 1059,Government,REG-05,2023-12-03,18.9,1317.03,30573.78,Active
CUST-01060,Quantum Labs 1060,Mid-Market,REG-05,2023-05-10,26.9,2794.0,162967.6,Active
CUST-01061,Horizon Inc 1061,Mid-Market,REG-02,2023-05-21,32.7,1423.44,89221.88,Active
CUST-01062,Nexus Dynamic 1062,SMB,REG-05,2025-06-25,11.7,1009.69,26933.36,Active
CUST-01063,Starlight Media 1063,SMB,REG-01,2024-06-14,12.6,2874.05,48229.62,Active
CUST-01064,Horizon Inc 1064,Enterprise,REG-04,2023-12-19,16.6,3603.9,196796.5,Active
CUST-01065,Innovate X 1065,Mid-Market,REG-04,2024-12-12,28.9,4271.82,344756.16,Active
CUST-01066,TechCorp 1066,SMB,REG-05,2023-11-03,9.5,1067.98,22776.28,Active
CUST-01067,Vanguard Solutions 1067,Government,REG-02,2025-07-31,3.1,1920.88,10299.48,Active
CUST-01068,Horizon Inc 1068,Government,REG-03,2025-04-06,23.0,1827.91,68266.1,Active
CUST-01069,Innovate X 1069,Enterprise,REG-01,2024-01-02,7.6,2709.49,38472.79,Active
CUST-01070,Synergy Systems 1070,SMB,REG-01,2025-09-25,2.5,1192.39,4771.16,Active
CUST-01071,TechCorp 1071,SMB,REG-05,2023-09-09,5.2,575.22,9388.09,Active
CUST-01072,Vanguard Solutions 1072,Mid-Market,REG-04,2024-11-01,32.3,1776.78,192432.23,Active
CUST-01073,Omni Digital 1073,SMB,REG-03,2024-11-07,5.1,2344.24,36318.23,Active
CUST-01074,Horizon Inc 1074,Enterprise,REG-01,2023-05-28,53.7,2873.34,252459.05,Active
CUST-01075,Vanguard Solutions 1075,SMB,REG-05,2024-03-15,19.6,1355.92,34714.91,Active
CUST-01076,Synergy Systems 1076,Startup,REG-03,2025-03-19,4.7,1365.1,16987.92,Active
CUST-01077,Innovate X 1077,Startup,REG-05,2025-06-26,10.8,3045.54,98831.07,Active
CUST-01078,Starlight Media 1078,Enterprise,REG-02,2024-06-04,27.0,10765.43,850959.47,Active
CUST-01079,Quantum Labs 1079,Government,REG-02,2023-11-26,22.2,3508.75,180059.04,Active
