campaign_id,campaign_name,campaign_date,channel,campaign_cost,impressions,clicks,leads,conversions,customers_acquired,revenue_generated
CAMP-01075,SEO Content Campaign 2023-12-24,2023-12-24,SEO Content,1108.25,84860,6189,487,97,75,178948.17
CAMP-01076,SEO Content Campaign 2023-12-25,2023-12-25,SEO Content,2737.61,30251,683,116,44,30,92125.1
CAMP-01077,Partner Referrals Campaign 2023-12-25,2023-12-25,Partner Referrals,2457.52,99074,3935,603,193,171,280346.64
CAMP-01078,SEO Content Campaign 2023-12-26,2023-12-26,SEO Content,1562.56,84855,3995,476,183,129,535181.64
CAMP-01079,Events & Webinars Campaign 2023-12-26,2023-12-26,Events & Webinars,2317.59,86507,2572,269,92,63,150406.45
CAMP-01080,Email Campaigns Campaign 2023-12-26,2023-12-26,Email Campaigns,3047.06,77314,3813,677,257,206,427785.46
CAMP-01081,Events & Webinars Campaign 2023-12-27,2023-12-27,Events & Webinars,1678.72,91963,5362,1001,187,124,473557.78
CAMP-01082,Google Ads Campaign 2023-12-27,2023-12-27,Google Ads,662.82,92715,3583,613,168,103,334077.26
CAMP-01083,LinkedIn Ads Campaign 2023-12-27,2023-12-27,LinkedIn Ads,829.19,56119,3872,396,71,56,220840.93
CAMP-01084,Events & Webinars Campaign 2023-12-28,2023-12-28,Events & Webinars,814.27,71738,3938,246,94,67,141223.84
CAMP-01085,Google Ads Campaign 2023-12-28,2023-12-28,Google Ads,3071.25,81546,5797,1094,302,278,443241.46
CAMP-01086,LinkedIn Ads Campaign 2023-12-28,2023-12-28,LinkedIn Ads,967.91,6673,409,45,17,12,23289.32
CAMP-01087,SEO Content Campaign 2023-12-29,2023-12-29,SEO Content,2324.49,19423,433,66,14,13,23391.98
CAMP-01088,Google Ads Campaign 2023-12-29,2023-12-29,Google Ads,1645.97,19776,427,56,9,8,25277.41
CAMP-01089,Partner Referrals Campaign 2023-12-29,2023-12-29,Partner Referrals,1112.81,72365,3560,614,73,54,166096.61
CAMP-01090,Email Campaigns Campaign 2023-12-29,2023-12-29,Email Campaigns,1804.95,77321,2425,376,45,27,118118.26
CAMP-01091,Events & Webinars Campaign 2023-12-30,2023-12-30,Events & Webinars,1495.91,27909,2098,296,100,82,76652.15
CAMP-01092,SEO Content Campaign 2023-12-30,2023-12-30,SEO Content,2220.9,54881,4052,699,197,180,165150.54
CAMP-01093,SEO Content Campaign 2023-12-31,2023-12-31,SEO Content,445.62,18047,1317,116,22,17,33243.93
CAMP-01094,Events & Webinars Campaign 2023-12-31,2023-12-31,Events & Webinars,1031.77,85456,6317,957,153,130,149757.97
CAMP-01095,LinkedIn Ads Campaign 2023-12-31,2023-12-31,LinkedIn Ads,1129.14,54982,2028,149,34,23,83173.08
CAMP-01096,Email Campaigns Campaign 2024-01-01,2024-01-01,Email Campaigns,969.62,58908,1492,236,84,66,98283.46
CAMP-01097,LinkedIn Ads Campaign 2024-01-01,2024-01-01,LinkedIn Ads,2731.77,90986,6521,421,48,42,89475.13
CAMP-01098,Partner Referrals Campaign 2024-01-01,2024-01-01,Partner Referrals,3063.01,30735,625,45,5,3,4457.73
CAMP-01099,Google Ads Campaign 2024-01-01,2024-01-01,Google Ads,1385.46,45393,2494,214,79,70,205499.06
CAMP-01100,SEO Content Campaign 2024-01-02,2024-01-02,SEO Content,3370.53,17224,370,54,7,6,14457.13
CAMP-01101,Email Campaigns Campaign 2024-01-02,2024-01-02,Email Campaigns,3452.56,10687,425,48,14,13,28288.66
CAMP-01102,Partner Referrals Campaign 2024-01-02,2024-01-02,Partner Referrals,2535.13,38394,1398,94,35,32,61873.04
CAMP-01103,Events & Webinars Campaign 2024-01-03,2024-01-03,Events & Webinars,1921.45,45581,1559,244,93,64,169879.22
CAMP-01104,Google Ads Campaign 2024-01-03,2024-01-03,Google Ads,2334.59,95344,3896,393,123,79,109346.56
CAMP-01105,LinkedIn Ads Campaign 2024-01-03,2024-01-03,LinkedIn Ads,1857.09,10673,770,92,20,16,38178.96
CAMP-01106,Partner Referrals Campaign 2024-01-04,2024-01-04,Partner Referrals,470.07,68120,1856,368,72,51,156631.3
CAMP-01107,Google Ads Campaign 2024-01-04,2024-01-04,Google Ads,3069.85,31037,1670,89,18,16,31004.4
CAMP-01108,LinkedIn Ads Campaign 2024-01-05,2024-01-05,LinkedIn Ads,1811.82,28879,2105,348,45,38,130847.57
CAMP-01109,SEO Content Campaign 2024-01-05,2024-01-05,SEO Content,2553.43,73832,3788,290,88,64,62415.78
CAMP-01110,Google Ads Campaign 2024-01-05,2024-01-05,Google Ads,1860.09,16096,865,64,10,6,14211.53
CAMP-01111,LinkedIn Ads Campaign 2024-01-06,2024-01-06,LinkedIn Ads,633.58,45930,3146,195,33,20,87454.79
CAMP-01112,Partner Referrals Campaign 2024-01-06,2024-01-06,Partner Referrals,774.41,33498,702,83,19,18,34403.59
CAMP-01113,Email Campaigns Campaign 2024-01-07,2024-01-07,Email Campaigns,2316.18,57600,1779,227,61,43,94754.51
CAMP-01114,Google Ads Campaign 2024-01-07,2024-01-07,Google Ads,992.63,61439,1914,310,107,78,127210.17
CAMP-01115,SEO Content Campaign 2024-01-07,2024-01-07,SEO Content,3047.66,69754,4611,595,201,178,280870.07
CAMP-01116,Email Campaigns Campaign 2024-01-08,2024-01-08,Email Campaigns,1903.84,51416,2484,363,94,76,295881.79
CAMP-01117,LinkedIn Ads Campaign 2024-01-08,2024-01-08,LinkedIn Ads,891.48,98365,5190,288,86,54,193711.36
CAMP-01118,Events & Webinars Campaign 2024-01-08,2024-01-08,Events & Webinars,1758.81,25480,1802,104,24,23,37489.02
CAMP-01119,SEO Content Campaign 2024-01-09,2024-01-09,SEO Content,2393.2,34874,1236,179,28,19,78041.19
CAMP-01120,Google Ads Campaign 2024-01-09,2024-01-09,Google Ads,687.98,32959,2523,424,93,67,299702.15
CAMP-01121,Email Campaigns Campaign 2024-01-09,2024-01-09,Email Campaigns,3231.41,55403,2159,323,105,71,309015.93
CAMP-01122,Email Campaigns Campaign 2024-01-10,2024-01-10,Email Campaigns,3424.19,51466,3178,625,80,52,186098.51
CAMP-01123,Google Ads Campaign 2024-01-10,2024-01-10,Google Ads,1391.53,13694,388,61,11,10,34462.41
CAMP-01124,SEO Content Campaign 2024-01-10,2024-01-10,SEO Content,1618.92,87294,3237,297,118,78,163776.52
CAMP-01125,Events & Webinars Campaign 2024-01-10,2024-01-10,Events & Webinars,1858.62,66262,3793,730,136,111,114991.9
CAMP-01126,Email Campaigns Campaign 2024-01-11,2024-01-11,Email Campaigns,2055.2,28859,966,165,45,36,159371.17
CAMP-01127,LinkedIn Ads Campaign 2024-01-11,2024-01-11,LinkedIn Ads,3276.78,18484,912,136,25,22,67850.77
CAMP-01128,Events & Webinars Campaign 2024-01-11,2024-01-11,Events & Webinars,767.4,97054,6104,704,261,256,955169.27
CAMP-01129,Partner Referrals Campaign 2024-01-12,2024-01-12,Partner Referrals,2246.35,65746,3207,187,33,19,40845.97
CAMP-01130,SEO Content Campaign 2024-01-12,2024-01-12,SEO Content,1513.25,92430,6106,869,263,230,927410.44
CAMP-01131,LinkedIn Ads Campaign 2024-01-12,2024-01-12,LinkedIn Ads,1663.39,80606,4227,455,103,100,208387.08
CAMP-01132,LinkedIn Ads Campaign 2024-01-13,2024-01-13,LinkedIn Ads,2942.43,48274,3427,274,36,34,43123.57
CAMP-01133,Partner Referrals Campaign 2024-01-13,2024-01-13,Partner Referrals,832.7,9240,348,54,16,11,41554.71
CAMP-01134,Email Campaigns Campaign 2024-01-13,2024-01-13,Email Campaigns,1902.12,41070,3109,598,173,160,250589.07
CAMP-01135,SEO Content Campaign 2024-01-13,2024-01-13,SEO Content,3150.1,62913,3758,644,177,161,192550.16
CAMP-01136,SEO Content Campaign 2024-01-14,2024-01-14,SEO Content,370.68,31278,2168,252,31,24,45400.37
CAMP-01137,Events & Webinars Campaign 2024-01-14,2024-01-14,Events & Webinars,2345.75,90967,5155,803,152,117,310211.7
CAMP-01138,LinkedIn Ads Campaign 2024-01-14,2024-01-14,LinkedIn Ads,1600.58,28858,622,56,8,5,15828.57
CAMP-01139,Partner Referrals Campaign 2024-01-14,2024-01-14,Partner Referrals,3420.12,20468,1384,103,40,26,42870.41
CAMP-01140,Partner Referrals Campaign 2024-01-15,2024-01-15,Partner Referrals,2085.81,38032,2414,286,81,66,148053.28
CAMP-01141,SEO Content Campaign 2024-01-15,2024-01-15,SEO Content,1172.49,13626,709,125,42,40,63835.84
CAMP-01142,Events & Webinars Campaign 2024-01-15,2024-01-15,Events & Webinars,2177.29,79656,3761,238,71,67,294594.52
CAMP-01143,Google Ads Campaign 2024-01-15,2024-01-15,Google Ads,373.17,46956,3684,614,95,84,361938.79
CAMP-01144,SEO Content Campaign 2024-01-16,2024-01-16,SEO Content,1192.16,43007,1444,271,72,70,155412.3
CAMP-01145,Partner Referrals Campaign 2024-01-16,2024-01-16,Partner Referrals,1573.88,14163,904,108,26,15,55801.52
CAMP-01146,Google Ads Campaign 2024-01-16,2024-01-16,Google Ads,902.15,5781,344,48,5,3,5042.52
CAMP-01147,Email Campaigns Campaign 2024-01-16,2024-01-16,Email Campaigns,2608.04,24990,1352,163,58,43,131438.09
CAMP-01148,Email Campaigns Campaign 2024-01-17,2024-01-17,Email Campaigns,2957.97,78965,4537,347,85,73,232413.1
CAMP-01149,LinkedIn Ads Campaign 2024-01-17,2024-01-17,LinkedIn Ads,1149.07,48096,3701,374,97,60,63547.07
CAMP-01150,Events & Webinars Campaign 2024-01-18,2024-01-18,Events & Webinars,2736.25,15161,617,70,24,14,50540.78
CAMP-01151,Google Ads Campaign 2024-01-18,2024-01-18,Google Ads,3444.07,35440,2791,209,43,32,70123.38
CAMP-01152,SEO Content Campaign 2024-01-18,2024-01-18,SEO Content,3114.46,99113,4251,628,206,165,145747.45
CAMP-01153,SEO Content Campaign 2024-01-19,2024-01-19,SEO Content,908.14,99099,5237,540,141,114,285279.52
CAMP-01154,Events & Webinars Campaign 2024-01-19,2024-01-19,Events & Webinars,1405.54,24793,675,50,15,12,46029.22
CAMP-01155,Email Campaigns Campaign 2024-01-19,2024-01-19,Email Campaigns,2476.97,40998,871,94,24,21,78377.08
CAMP-01156,Google Ads Campaign 2024-01-19,2024-01-19,Google Ads,690.66,18195,1192,227,80,53,44641.76
CAMP-01157,Google Ads Campaign 2024-01-20,2024-01-20,Google Ads,935.78,93077,5831,1111,391,336,1171309.16
CAMP-01158,SEO Content Campaign 2024-01-20,2024-01-20,SEO Content,1339.7,63845,5073,394,102,84,144470.65
CAMP-01159,Partner Referrals Campaign 2024-01-20,2024-01-20,Partner Referrals,1239.28,49959,1213,172,32,25,57287.67
CAMP-01160,LinkedIn Ads Campaign 2024-01-21,2024-01-21,LinkedIn Ads,2990.75,86661,1928,242,68,46,73213.59
CAMP-01161,Email Campaigns Campaign 2024-01-21,2024-01-21,Email Campaigns,2187.72,99876,2153,212,50,35,108319.65
CAMP-01162,Events & Webinars Campaign 2024-01-21,2024-01-21,Events & Webinars,914.92,67666,2102,375,52,41,141414.51
CAMP-01163,LinkedIn Ads Campaign 2024-01-22,2024-01-22,LinkedIn Ads,437.35,72342,2933,192,45,35,119692.4
CAMP-01164,Email Campaigns Campaign 2024-01-22,2024-01-22,Email Campaigns,1489.34,19328,1323,254,57,37,149394.58
CAMP-01165,Partner Referrals Campaign 2024-01-22,2024-01-22,Partner Referrals,2808.42,75816,5834,1163,159,150,590415.85
CAMP-01166,Email Campaigns Campaign 2024-01-23,2024-01-23,Email Campaigns,389.16,40399,1028,113,29,24,34484.01
CAMP-01167,SEO Content Campaign 2024-01-23,2024-01-23,SEO Content,1880.07,70792,1512,150,15,10,37122.49
CAMP-01168,Events & Webinars Campaign 2024-01-23,2024-01-23,Events & Webinars,1913.41,27128,2145,185,50,43,173823.18
CAMP-01169,Events & Webinars Campaign 2024-01-24,2024-01-24,Events & Webinars,1559.2,83783,2427,324,91,90,148427.22
CAMP-01170,Google Ads Campaign 2024-01-24,2024-01-24,Google Ads,1372.38,52604,4051,389,137,107,186307.51
CAMP-01171,SEO Content Campaign 2024-01-24,2024-01-24,SEO Content,1677.51,78458,4606,596,208,131,421785.75
CAMP-01172,Google Ads Campaign 2024-01-25,2024-01-25,Google Ads,885.9,18328,1219,78,9,6,26222.99
CAMP-01173,Email Campaigns Campaign 2024-01-25,2024-01-25,Email Campaigns,465.27,56084,2083,114,44,42,60918.69
CAMP-01174,Partner Referrals Campaign 2024-01-26,2024-01-26,Partner Referrals,1486.24,43273,1190,215,85,62,49628.68
CAMP-01175,Email Campaigns Campaign 2024-01-26,2024-01-26,Email Campaigns,3297.14,56171,1970,344,135,109,306327.49
CAMP-01176,LinkedIn Ads Campaign 2024-01-26,2024-01-26,LinkedIn Ads,886.56,62501,4012,290,101,100,363934.69
CAMP-01177,Google Ads Campaign 2024-01-26,2024-01-26,Google Ads,1485.01,51933,2316,408,71,70,221983.42
CAMP-01178,Events & Webinars Campaign 2024-01-27,2024-01-27,Events & Webinars,877.27,36188,819,107,20,16,56602.08
CAMP-01179,LinkedIn Ads Campaign 2024-01-27,2024-01-27,LinkedIn Ads,1155.33,95208,3879,667,113,98,205710.27
CAMP-01180,Google Ads Campaign 2024-01-27,2024-01-27,Google Ads,314.84,36111,1059,155,44,43,100435.56
CAMP-01181,Google Ads Campaign 2024-01-28,2024-01-28,Google Ads,2660.9,76396,5231,676,124,87,98622.38
CAMP-01182,LinkedIn Ads Campaign 2024-01-28,2024-01-28,LinkedIn Ads,3075.81,5898,373,51,15,14,17894.7
CAMP-01183,Email Campaigns Campaign 2024-01-28,2024-01-28,Email Campaigns,2715.61,11740,767,126,22,15,24045.12
CAMP-01184,Events & Webinars Campaign 2024-01-28,2024-01-28,Events & Webinars,2487.2,23380,597,51,12,9,15841.61
CAMP-01185,Events & Webinars Campaign 2024-01-29,2024-01-29,Events & Webinars,2888.91,92586,2091,166,43,28,98818.69
CAMP-01186,Google Ads Campaign 2024-01-29,2024-01-29,Google Ads,445.51,96499,4121,693,175,147,546372.27
CAMP-01187,Email Campaigns Campaign 2024-01-30,2024-01-30,Email Campaigns,1623.01,11665,846,60,9,6,21657.37
CAMP-01188,Events & Webinars Campaign 2024-01-30,2024-01-30,Events & Webinars,2223.72,8463,658,120,39,33,78748.52
CAMP-01189,Email Campaigns Campaign 2024-01-31,2024-01-31,Email Campaigns,2303.72,75530,1819,95,17,16,41185.51
CAMP-01190,LinkedIn Ads Campaign 2024-01-31,2024-01-31,LinkedIn Ads,2999.91,76257,4198,654,179,123,481782.45
CAMP-01191,Google Ads Campaign 2024-01-31,2024-01-31,Google Ads,1769.67,89055,3031,308,118,92,159318.22
CAMP-01192,Partner Referrals Campaign 2024-01-31,2024-01-31,Partner Referrals,3244.69,90542,6949,693,144,108,463493.29
CAMP-01193,SEO Content Campaign 2024-02-01,2024-02-01,SEO Content,2935.36,67395,1562,307,34,30,101879.77
CAMP-01194,LinkedIn Ads Campaign 2024-02-01,2024-02-01,LinkedIn Ads,1491.75,94921,6372,1024,358,340,1371465.54
CAMP-01195,Email Campaigns Campaign 2024-02-01,2024-02-01,Email Campaigns,2930.85,24146,1908,277,32,26,32599.91
CAMP-01196,SEO Content Campaign 2024-02-02,2024-02-02,SEO Content,1313.71,38373,2802,548,97,95,409997.72
CAMP-01197,Events & Webinars Campaign 2024-02-02,2024-02-02,Events & Webinars,1992.93,87202,4020,521,63,40,73541.0
CAMP-01198,Google Ads Campaign 2024-02-02,2024-02-02,Google Ads,3420.94,84833,4949,446,153,129,322793.45
CAMP-01199,LinkedIn Ads Campaign 2024-02-03,2024-02-03,LinkedIn Ads,1805.34,68908,3156,266,91,81,263488.99
CAMP-01200,Google Ads Campaign 2024-02-03,2024-02-03,Google Ads,1096.6,51048,1027,186,68,41,179837.87
CAMP-01201,Events & Webinars Campaign 2024-02-03,2024-02-03,Events & Webinars,1788.66,79031,5597,464,135,120,185371.86
CAMP-01202,Email Campaigns Campaign 2024-02-03,2024-02-03,Email Campaigns,574.41,96941,6348,1039,235,165,411363.71
CAMP-01203,Events & Webinars Campaign 2024-02-04,2024-02-04,Events & Webinars,1064.37,58088,1771,223,48,29,50882.8
CAMP-01204,Partner Referrals Campaign 2024-02-04,2024-02-04,Partner Referrals,760.79,32766,1984,323,65,64,91075.24
CAMP-01205,Google Ads Campaign 2024-02-04,2024-02-04,Google Ads,2183.66,94376,4707,589,101,76,262721.88
CAMP-01206,Google Ads Campaign 2024-02-05,2024-02-05,Google Ads,1909.82,20265,1308,66,20,15,43895.75
CAMP-01207,Partner Referrals Campaign 2024-02-05,2024-02-05,Partner Referrals,3319.03,43040,2195,188,59,46,113095.6
CAMP-01208,SEO Content Campaign 2024-02-05,2024-02-05,SEO Content,3125.61,95060,2833,322,83,78,347021.98
CAMP-01209,Partner Referrals Campaign 2024-02-06,2024-02-06,Partner Referrals,2016.43,81140,6113,928,200,146,185455.48
CAMP-01210,Events & Webinars Campaign 2024-02-06,2024-02-06,Events & Webinars,1207.75,21709,1601,96,14,13,27809.74
CAMP-01211,SEO Content Campaign 2024-02-06,2024-02-06,SEO Content,1279.23,52752,1587,271,98,92,95306.73
CAMP-01212,LinkedIn Ads Campaign 2024-02-07,2024-02-07,LinkedIn Ads,2580.02,97067,3906,644,226,182,556270.88
CAMP-01213,Email Campaigns Campaign 2024-02-07,2024-02-07,Email Campaigns,1724.51,83308,6416,978,348,219,631813.98
CAMP-01214,Google Ads Campaign 2024-02-08,2024-02-08,Google Ads,2596.29,37205,1044,206,45,27,72756.63
CAMP-01215,LinkedIn Ads Campaign 2024-02-08,2024-02-08,LinkedIn Ads,1691.14,82497,4007,589,203,167,747407.2
CAMP-01216,Partner Referrals Campaign 2024-02-08,2024-02-08,Partner Referrals,722.32,7791,299,54,19,13,40512.33
CAMP-01217,Events & Webinars Campaign 2024-02-09,2024-02-09,Events & Webinars,3049.95,29750,841,78,9,6,20512.43
CAMP-01218,LinkedIn Ads Campaign 2024-02-09,2024-02-09,LinkedIn Ads,918.06,69401,3462,614,85,78,342449.84
CAMP-01219,SEO Content Campaign 2024-02-09,2024-02-09,SEO Content,1314.1,46532,2437,148,35,22,81849.23
CAMP-01220,Google Ads Campaign 2024-02-09,2024-02-09,Google Ads,1074.65,73855,4925,713,209,175,755971.03
CAMP-01221,Google Ads Campaign 2024-02-10,2024-02-10,Google Ads,2080.32,18884,958,118,43,37,152326.04
CAMP-01222,Email Campaigns Campaign 2024-02-10,2024-02-10,Email Campaigns,3202.74,8706,294,18,2,1,3502.69
CAMP-01223,LinkedIn Ads Campaign 2024-02-10,2024-02-10,LinkedIn Ads,2326.16,52910,3900,216,68,63,157010.07
CAMP-01224,Google Ads Campaign 2024-02-11,2024-02-11,Google Ads,480.62,10789,275,20,3,2,3278.3
CAMP-01225,SEO Content Campaign 2024-02-11,2024-02-11,SEO Content,1461.73,41948,2052,208,62,46,84556.04
CAMP-01226,LinkedIn Ads Campaign 2024-02-11,2024-02-11,LinkedIn Ads,3270.63,13767,960,78,8,5,10898.3
CAMP-01227,LinkedIn Ads Campaign 2024-02-12,2024-02-12,LinkedIn Ads,1705.53,45722,3400,494,79,70,284990.9
CAMP-01228,Email Campaigns Campaign 2024-02-12,2024-02-12,Email Campaigns,2953.47,79070,4347,383,126,75,179286.83
CAMP-01229,SEO Content Campaign 2024-02-13,2024-02-13,SEO Content,2270.88,72600,3483,631,208,142,168804.25
CAMP-01230,Google Ads Campaign 2024-02-13,2024-02-13,Google Ads,3077.94,85089,2981,236,75,48,120438.04
CAMP-01231,Events & Webinars Campaign 2024-02-14,2024-02-14,Events & Webinars,2479.72,58357,3463,269,74,60,236015.63
CAMP-01232,Google Ads Campaign 2024-02-14,2024-02-14,Google Ads,3485.01,19781,1199,216,46,41,145664.41
CAMP-01233,Email Campaigns Campaign 2024-02-15,2024-02-15,Email Campaigns,451.11,91277,7113,962,227,191,687237.7
CAMP-01234,SEO Content Campaign 2024-02-15,2024-02-15,SEO Content,1164.73,8247,438,82,19,14,40736.42
CAMP-01235,Events & Webinars Campaign 2024-02-15,2024-02-15,Events & Webinars,1366.41,87377,2659,529,54,52,62101.81
CAMP-01236,Email Campaigns Campaign 2024-02-16,2024-02-16,Email Campaigns,2422.41,55594,1810,248,90,69,118236.63
CAMP-01237,Google Ads Campaign 2024-02-16,2024-02-16,Google Ads,1986.97,27920,859,166,63,48,116397.08
CAMP-01238,Partner Referrals Campaign 2024-02-16,2024-02-16,Partner Referrals,2080.57,6205,264,28,6,4,8200.7
CAMP-01239,Google Ads Campaign 2024-02-17,2024-02-17,Google Ads,2849.44,15994,1012,136,48,29,26620.13
CAMP-01240,Events & Webinars Campaign 2024-02-17,2024-02-17,Events & Webinars,1198.55,35356,837,81,29,22,97559.85
CAMP-01241,LinkedIn Ads Campaign 2024-02-17,2024-02-17,LinkedIn Ads,681.03,95289,6879,1170,412,406,387926.31
CAMP-01242,Email Campaigns Campaign 2024-02-17,2024-02-17,Email Campaigns,1278.34,52043,2088,166,39,37,115797.3
CAMP-01243,SEO Content Campaign 2024-02-18,2024-02-18,SEO Content,1390.42,49816,1717,156,18,15,44085.8
CAMP-01244,Email Campaigns Campaign 2024-02-18,2024-02-18,Email Campaigns,1852.88,44638,3394,567,111,77,124097.52
CAMP-01245,LinkedIn Ads Campaign 2024-02-19,2024-02-19,LinkedIn Ads,1203.02,80766,2694,483,100,76,66301.9
CAMP-01246,Google Ads Campaign 2024-02-19,2024-02-19,Google Ads,2750.88,74103,2137,190,48,47,110398.49
CAMP-01247,Email Campaigns Campaign 2024-02-19,2024-02-19,Email Campaigns,476.0,76899,5393,1019,189,150,492314.08
CAMP-01248,Events & Webinars Campaign 2024-02-19,2024-02-19,Events & Webinars,2311.83,58196,2261,152,60,36,130679.67
CAMP-01249,Google Ads Campaign 2024-02-20,2024-02-20,Google Ads,2211.56,64536,4662,879,147,109,409150.74
CAMP-01250,Events & Webinars Campaign 2024-02-20,2024-02-20,Events & Webinars,3099.91,66105,1441,82,22,19,38205.58
CAMP-01251,LinkedIn Ads Campaign 2024-02-21,2024-02-21,LinkedIn Ads,950.75,32390,2278,356,119,105,447843.51
CAMP-01252,Google Ads Campaign 2024-02-21,2024-02-21,Google Ads,764.36,50747,1164,157,15,11,30810.62
CAMP-01253,SEO Content Campaign 2024-02-22,2024-02-22,SEO Content,3301.87,76632,5207,658,77,54,112974.05
CAMP-01254,Events & Webinars Campaign 2024-02-22,2024-02-22,Events & Webinars,2857.68,38715,1845,170,54,44,117390.28
CAMP-01255,LinkedIn Ads Campaign 2024-02-22,2024-02-22,LinkedIn Ads,2193.42,23290,1165,67,6,4,3850.11
CAMP-01256,LinkedIn Ads Campaign 2024-02-23,2024-02-23,LinkedIn Ads,3347.22,41765,1351,259,56,51,111007.71
CAMP-01257,SEO Content Campaign 2024-02-23,2024-02-23,SEO Content,1253.4,22563,665,47,7,6,26931.92
CAMP-01258,Google Ads Campaign 2024-02-23,2024-02-23,Google Ads,623.93,99407,3689,230,90,63,119513.2
CAMP-01259,SEO Content Campaign 2024-02-24,2024-02-24,SEO Content,1063.74,12562,672,35,4,2,4142.39
CAMP-01260,LinkedIn Ads Campaign 2024-02-24,2024-02-24,LinkedIn Ads,399.94,31003,1695,171,66,49,73699.72
CAMP-01261,Partner Referrals Campaign 2024-02-24,2024-02-24,Partner Referrals,357.2,38019,2527,396,140,87,153246.5
CAMP-01262,Google Ads Campaign 2024-02-25,2024-02-25,Google Ads,536.71,81977,4897,251,42,34,80525.91
CAMP-01263,Partner Referrals Campaign 2024-02-25,2024-02-25,Partner Referrals,1279.11,59144,1287,216,83,52,157303.86
CAMP-01264,SEO Content Campaign 2024-02-25,2024-02-25,SEO Content,2277.46,89641,4075,770,307,294,1006858.93
CAMP-01265,Email Campaigns Campaign 2024-02-25,2024-02-25,Email Campaigns,2203.84,75052,3249,396,96,65,165621.32
CAMP-01266,Events & Webinars Campaign 2024-02-26,2024-02-26,Events & Webinars,409.16,27838,1716,147,25,24,68107.06
CAMP-01267,Google Ads Campaign 2024-02-26,2024-02-26,Google Ads,2401.05,75172,5755,1059,122,117,519772.31
